"name","player","pos","team","overallRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_wf","projectedPts_yahoo","passAttMedian","passCompMedian","passIncompMedian","rushAttMedian","projectedPtsMean","projectedPtsMedian","pick","sdPts","sdPick","risk"
"KESHAWNMARTIN","Keshawn Martin","WR","HOU",287,37.0898690246895,51.58,37.1,30.7,NA,NA,33.03,34.8,30.4,37.3,11,9.1,5,63.9,62.5,NA,NA,NA,0,NA,0,33.5274206349206,37.0898690246895,NA,19.1905436585077,NA,6.15248399829253
"GREGLITTLE","Greg Little","WR","OAK",288,36.9245051785284,25.42,67.4,35.3,45,NA,53.96,39.7,NA,34,15.5,23.4,12.5,11,78.1,NA,NA,0,0,0,0,36.7519047619048,36.9245051785284,NA,21.4075846089156,NA,6.60188409185915
"MARQUISEGOODWIN","Marquise Goodwin","WR","BUF",289,36.8511658763338,39,64.2,44.5,NA,NA,40.25,36.9,40.2,25.5,26.5,23.4,24,33.1,70.3,NA,14.61,0,0,0,1,38.3057380952381,36.8511658763338,NA,15.9232812541083,NA,5.49020122450176
"DANIELTHOMAS","Daniel Thomas","RB","MIA",290,36.7549606643243,8.54,45.4,45.2,30.9,NA,41.75,59.1,NA,35.9,25,20.4,24,14.1,56.9,NA,33.09,0,0,0,52,33.5994230769231,36.7549606643243,NA,15.5292321949317,NA,5.41032643281998
"DALLASCLARK","Dallas Clark","TE",NA,291,36.7,36.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.4,NA,NA,NA,NA,NA,NA,27.18,36.7,NA,6.34981889505519,NA,3.54963495795464
"DAVIDNELSON","David Nelson","WR","NYJ",292,36.3521296951778,6.82,53.1,14,NA,NA,25.46,40.2,NA,65.6,12,43,53,23.5,37.5,NA,38.6,0,0,0,0,31.7444230769231,36.3521296951778,NA,18.2936898377224,NA,5.97068934497213
"RYANGRIFFIN","Ryan Griffin","TE","HOU",293,36.1341570550834,NA,53.5,NA,62,NA,36.55,64.5,19.5,19.4,29,31.1,33,36.6,43.3,NA,11,0,0,0,0,36.6208333333333,36.1341570550834,NA,16.7837781304846,NA,5.66462622855329
"ALLENHURNS","Allen Hurns","WR","JAC",294,36.0789168918008,NA,NA,62.9,NA,NA,47.18,NA,NA,NA,9.5,NA,NA,NA,NA,NA,15.7,NA,NA,NA,0,33.82,36.0789168918008,NA,25.4554041413606,NA,7.4223878702341
"LANCEKENDRICKS","Lance Kendricks","TE","STL",295,36.0254056351465,24.52,43.2,47.9,NA,NA,35.45,59.6,40.6,35.8,42,18.2,28.5,33.9,49.1,NA,36.8,NA,0,NA,0,38.0909615384615,36.0254056351465,NA,10.9201010843448,NA,4.4760433055834
"TOMSAVAGE","Tom Savage","QB","HOU",296,35.8539948963325,NA,43.56,125.66,NA,NA,62.51,28.5,NA,NA,20.9,38.76,5,NA,NA,NA,25,131,67.15,55,8.25,43.13125,35.8539948963325,NA,37.2135351480383,NA,9.80579227852775
"ACESANDERS","Ace Sanders","WR","JAC",297,35.8490621716266,26.78,47.6,NA,41.4,NA,35.88,43.2,27.9,32.7,24,40.6,22.5,40.1,80.1,NA,21.37,0,0,0,1.99999095305164,37.2195704295704,35.8490621716266,NA,15.4922994105343,NA,5.40284005925488
"DENARDROBINSON","Denard Robinson","WR","JAC",298,35.3352976403964,9,60.9,42.4,23.3,NA,48.85,14.5,72,25.5,25,18.5,12,34.3,NA,NA,22.41,0,0,0,45,32.4604487179487,35.3352976403964,NA,19.3753415519936,NA,6.18994302249693
"MIKEGLENNON","Mike Glennon","QB","TB",299,34.9679746251978,1.62,23.04,36.08,37.94,NA,33.208,56.22,43.42,26.8,62.2,26.34,27.5,NA,42.62,NA,67.28,78.000082079594,48.3873018337755,31.5,7.00004828494388,34.0611666666667,34.9679746251978,249,17.7105593245878,45,8.08142640445435
"TROYNIKLAS","Troy Niklas","TE","ARI",300,34.4995873824237,NA,NA,NA,NA,NA,26.59,52.9,38.9,26.8,24,35.4,32.5,NA,57.6,NA,11.9,NA,0,NA,0,36.4523333333333,34.4995873824237,NA,14.3069450889342,NA,5.16256558758187
"CJFIEDOROWICZ","C.J. Fiedorowicz","TE","HOU",301,34.165,NA,NA,57.5,41.4,NA,43.43,23.5,NA,28.5,44,16.8,6.5,NA,NA,NA,33.8,0,0,0,0,32.7422222222222,34.165,NA,15.7168342161447,NA,5.44835386116808
"CHARLESSIMS","Charles Sims","RB","TB",302,33.6379759158484,NA,43,23.1,12.9,NA,53.15,15.7,34.1,NA,15,8.9,16,97.3,43,NA,14.86,0,0,0,26.5000537970671,28.1831868131868,33.6379759158484,169.4,25.2907644390021,22.6,6.62555841809807
"DAVIDAUSBERRY","David Ausberry","TE","OAK",303,33.6373799405948,33.56,NA,27.3,NA,NA,28.65,58.9,42,35.8,21.5,38.4,4,65.2,NA,NA,10.58,NA,0,NA,0,33.0733333333333,33.6373799405948,NA,18.3098968270764,NA,5.97397454479254
"JONBALDWIN","Jon Baldwin","WR","DET",304,33.4824502561606,NA,39.2,NA,NA,NA,29.7,NA,NA,NA,NA,NA,NA,30.7,36.3,NA,NA,NA,NA,NA,0,15.1,33.4824502561606,NA,4.53532431769401,NA,3.18183208417722
"MARQUESSWILSON","Marquess Wilson","WR","CHI",305,33.3997118575395,NA,76.2,31.6,NA,NA,48.65,32.4,NA,33.6,20,15.5,12,71.6,NA,NA,29,NA,0,NA,0,36.9133333333333,33.3997118575395,NA,22.0394148188094,NA,6.7299577548162
"VINCENTBROWN","Vincent Brown","WR","SD",306,33.3499654543575,20.54,55.2,41.1,32.2,NA,32.31,27.7,17.1,33.4,15,16.3,41,77.5,65.8,NA,9.46,0,0,0,0,34.495,33.3499654543575,NA,20.0700200260526,NA,6.33075619565163
"RICHARDRODGERS","Richard Rodgers","TE","GB",307,33.2246584135484,NA,NA,NA,NA,NA,16.75,36.5,33.5,33.4,43,49.8,30,NA,NA,NA,16.3,NA,0,NA,0,31.9479166666667,33.2246584135484,182.3,11.6129987975298,10.5,4.03787032773695
"ROBERTMEACHEM","Robert Meachem","WR","NO",308,32.6552106433299,NA,59.1,32.9,NA,NA,34.5,39.5,NA,15.4,NA,5.3,25,50.6,47,NA,8.31,0,0,0,0,24.4707692307692,32.6552106433299,NA,18.1560363087444,NA,5.94278660876371
"KEVINOGLETREE","Kevin Ogletree","WR","DET",309,32.5356586743702,NA,42.6,49.8,NA,NA,46.2,45.7,NA,9.9,12,15.2,NA,NA,NA,NA,NA,NA,0,NA,0,27.7125,32.5356586743702,NA,18.2035449190274,NA,5.95241673034648
"DEANTHONYTHOMAS","De'Anthony Thomas","RB","KC",310,32.4824052199568,NA,33.8,28.9,34.7,NA,29.93,0.4,20.9,17.8,69,22.1,18.5,NA,NA,NA,30.8,0,0,0,16.15,30.3372727272727,32.4824052199568,192.5,16.7721508893328,1.5,3.66713284523219
"DONTEMONCRIEF","Donte Moncrief","WR","IND",311,32.0999375827564,NA,54.2,24.6,NA,NA,30.85,17.5,5.8,42.6,34.5,25.6,18,32.3,64.9,NA,26.4,NA,0,NA,0,33.0753571428571,32.0999375827564,183.5,16.268334062891,7.5,4.21181994266379
"EDDICKSON","Ed Dickson","TE","CAR",312,31.9001842309183,22.72,53.1,43.6,NA,NA,30.55,25,7.7,44.2,40,21.5,18.5,NA,NA,NA,23.5,NA,0,NA,0,30.0048484848485,31.9001842309183,NA,13.5740136088979,NA,5.01399842843867
"DREWDAVIS","Drew Davis","WR","ATL",313,31.8501659197401,49,39.2,31.9,NA,NA,28.89,48.5,7.7,36.3,18,26.5,30.5,47.7,25.3,NA,10.95,NA,0,NA,0,30.7780769230769,31.8501659197401,NA,13.4663484190626,NA,4.99217440828381
"MATTASIATA","Matt Asiata","RB","MIN",314,31.7778605006467,33.34,55.6,17.6,32.6,NA,35.6,51.5,NA,21.9,26.5,21.9,26,18.8,53.5,NA,44.52,0,0,0,41.55,33.4911538461538,31.7778605006467,NA,13.4821483108933,NA,4.99537708835417
"THADLEWIS","Thad Lewis","QB","BUF",315,31.47,NA,23.08,65.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.36,129.5,77.5,52,8,34.9866666666667,31.47,NA,26.6552608941149,NA,7.66560202324969
"JOSEPHFAURIA","Joseph Fauria","TE","DET",316,31.116454278595,17.36,55.1,29.2,NA,NA,29.19,73.5,21.5,29.6,24.5,32.4,26,NA,NA,NA,34.1,NA,0,NA,0,34.8561363636364,31.116454278595,NA,16.3117665840003,NA,5.5689482334691
"LEONARDHANKERSON","Leonard Hankerson","WR","WAS",317,30.5124551754791,88.82,55.2,18,NA,NA,29.65,76.8,7.6,8.5,22,27.6,12,NA,16.9,NA,NA,NA,0,NA,0,32.9635606060606,30.5124551754791,NA,28.0341835168165,NA,7.94511330406262
"CASEKEENUM","Case Keenum","QB","HOU",318,30.3954173701014,1.86,NA,NA,NA,NA,49.29,1.56,57.58,31.96,12.6,30.82,36.5,NA,44.34,NA,NA,88.75,46.025,35.25,5.00001844200133,29.59,30.3954173701014,NA,20.270853323046,NA,6.37146563876927
"CHARLESJOHNSON","Charles Johnson","WR","CLE",319,30.0501356362274,NA,NA,34.1,NA,NA,18.74,9.9,6.4,41.9,39.5,NA,28.5,NA,NA,NA,31.6,NA,0,NA,0,31.5242857142857,30.0501356362274,195,13.2744997215391,3.7,3.5310827718467
"MICHAELROBINSON","Michael Robinson","RB","SEA",320,29.9,29.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,29.9,29.9,NA,NA,NA,NA
"SANTONIOHOLMES","Santonio Holmes","WR","CHI",321,29.7744925107275,63.32,NA,45.7,NA,NA,22.85,NA,NA,20,38,20,18,NA,63,NA,17.4,NA,NA,NA,0,34.014,29.7744925107275,NA,19.0422633750414,NA,6.1224271907033
"DEVINSTREET","Devin Street","WR","DAL",322,29.7503476042831,NA,43.1,49.4,NA,NA,46.25,41.5,NA,8.4,4.5,18,38,20,NA,NA,13.8,NA,0,NA,0,28.295,29.7503476042831,NA,17.0047779233433,NA,5.7094234739856
"DARICKROGERS","Da'Rick Rogers","WR","IND",323,29.6246292524783,NA,33.2,NA,NA,NA,25.6,45.6,27.6,25.3,24.5,53.1,15,3.5,37.4,NA,NA,NA,0,NA,0,29.1066666666667,29.6246292524783,NA,14.291473759631,NA,5.15942950800916
"BENJAMINWATSON","Ben Watson","TE","NO",324,29.5997341784465,23.7,NA,NA,NA,NA,31.14,37.2,39.5,22.5,17.5,22.6,22.5,47.7,NA,NA,32.4,NA,0,NA,0,29.602,29.5997341784465,NA,9.57181533925978,NA,4.2027422012965
"MARCUSLATTIMORE","Marcus Lattimore","RB","SF",325,29.533217636558,NA,57,51,18.9,NA,38.76,0.1,12.9,5.3,11.5,21.3,15,NA,47.5,NA,NA,0,0,0,28.999987695332,26.8868181818182,29.533217636558,178.7,19.7017710325286,6.1,4.42079510204071
"GRIFFWHALEN","Griff Whalen","WR","IND",326,29.0253067973623,24,36.4,15.6,NA,NA,26,55.9,NA,NA,2,NA,NA,NA,30.5,NA,NA,NA,0,NA,0,27.1776190476191,29.0253067973623,NA,16.8349834174753,NA,5.67500567633051
"SHAUNDRAUGHN","Shaun Draughn","RB","CHI",327,28.6609127972571,21.66,20.1,45.8,19,NA,25.02,1.5,NA,26.9,NA,6.9,48.5,NA,59.4,NA,18.04,0,0,0,36,24.3171428571429,28.6609127972571,NA,17.7269828228043,NA,5.85581632673483
"BRANDONLLOYD","Brandon Lloyd","WR","SF",328,28.6000624959095,3.44,43.1,43.2,NA,NA,33.09,51.5,NA,16.9,16,15.7,14,NA,NA,NA,NA,NA,0,NA,0,26.3202222222222,28.6000624959095,NA,16.6945643182977,NA,5.64654235169172
"SANTANAMOSS","Santana Moss","WR","WAS",329,28.5795777513411,44.34,52.2,35.7,NA,NA,36.59,41.2,15.5,21.6,2,21.1,3.5,2.1,36.8,NA,14.59,NA,0,NA,0,26.2676923076923,28.5795777513411,NA,17.0905497578528,NA,5.72680965282314
"TJGRAHAM","T.J. Graham","WR","BUF",330,28.2199814708083,59.76,41.9,NA,NA,NA,21.74,27.5,19.6,10.6,NA,6.6,2.5,3,53.4,NA,NA,NA,0,NA,1,22.1979797979798,28.2199814708083,NA,20.7671728135215,NA,6.47207091871126
"ISAIAHCROWELL","Isaiah Crowell","RB","CLE",331,28.0501787959434,NA,53.5,24.7,27.7,NA,36.1,24.5,NA,15.6,9.5,24.8,17.5,NA,NA,NA,36.8,0,0,0,39.0499899730575,26.97,28.0501787959434,178.3,12.5803241435011,13.3,4.41392651823627
"THEORIDDICK","Theo Riddick","RB","DET",332,27.7977939684929,37.42,18.4,37,23.3,NA,26.6,12.2,NA,22.1,46,21.6,23,2.8,NA,NA,41.6,0,0,0,29.0000194594627,25.8969047619048,27.7977939684929,181.5,12.5496699220145,13.4,4.42074883218843
"DWAYNEHARRIS","Dwayne Harris","WR","DAL",333,27.6249968976135,20.18,NA,NA,NA,NA,14.3,32.5,NA,23.4,5.5,19.8,28,2.9,44,NA,9.16,0,0,0,1,22.6866666666667,27.6249968976135,NA,12.7389657699865,NA,4.8447320119251
"RYANBROYLES","Ryan Broyles","WR","DET",334,27.6114230400048,20.42,56.2,31.3,NA,NA,32.66,9.1,NA,24.7,25,18.6,19,44.1,62.1,NA,14.7,0,0,0,0,27.5282692307692,27.6114230400048,NA,16.4890527504178,NA,5.60488461063049
"CHRISOWUSU","Chris Owusu","WR","TB",335,27.068998284962,16.68,NA,33.3,NA,NA,30.05,21.2,52.7,23.8,7.5,18.8,11,60.2,31.6,NA,NA,0,0,0,0,25.3841666666667,27.068998284962,NA,16.3645056587281,NA,5.57963858409747
"JOEMORGAN","Joe Morgan","WR","NO",336,26.9094072694487,NA,39.6,32.6,NA,NA,NA,NA,54.1,23.3,8,14,22,NA,NA,NA,NA,NA,NA,NA,0,27.6571428571429,26.9094072694487,NA,15.7596380185647,NA,5.45703030569158
"ROBERTHOUSLER","Robert Housler","TE","ARI",337,26.585,NA,NA,NA,NA,NA,36.62,35.4,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,29.64,26.585,NA,11.0500135746523,NA,4.50237691267755
"LORENZOTALIAFERRO","Lorenzo Taliaferro","RB","BAL",338,26.2079121203559,NA,53.5,23,22,NA,34.19,25.5,NA,12.6,2,21.6,45.5,15.3,NA,NA,NA,0,0,0,34,27.89,26.2079121203559,NA,15.3330524974282,NA,5.37056028668825
"KEVINNORWOOD","Kevin Norwood","WR","SEA",339,26.0999962250495,NA,37.1,25.3,NA,NA,31.2,NA,NA,NA,NA,16.3,21,NA,NA,NA,NA,NA,NA,NA,0,18.7,26.0999962250495,NA,8.21078558969847,NA,3.92685785342855
"DARRIUSHEYWARDBEY","Darrius Heyward-Bey","WR","PIT",340,26.0856211027381,48.2,NA,NA,NA,NA,36.15,19.1,NA,23.7,NA,16.4,8,15.9,49.2,NA,NA,NA,0,NA,0,23.7720555555556,26.0856211027381,NA,15.5647022251357,NA,5.41751630222205
"JASONSNELLING","Jason Snelling","RB",NA,341,26.01,53.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.35,26.01,26.01,NA,NA,NA,NA
"TONYGONZALEZ","Tony Gonzalez","TE","TBA",342,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,NA
"CHASECOFFMAN","Chase Coffman","TE","ATL",343,25.74,25.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.74,25.74,NA,NA,NA,NA
"JALENSAUNDERS","Jalen Saunders","WR","NYJ",344,25.2988017847515,NA,45.4,35,NA,NA,32.75,NA,10.4,9,NA,14.3,2.5,NA,NA,NA,NA,NA,NA,NA,0,18.66875,25.2988017847515,NA,16.1871017141662,NA,5.54367833299315
"MIKELLESHOURE","Mikel Leshoure","RB","DET",345,25.2968708816516,NA,41.2,NA,NA,NA,17.78,65.4,11.5,3.5,0.5,6.3,4,NA,43,NA,8.4,0,0,0,21.0179119193896,16.2983333333333,25.2968708816516,NA,21.9779656322721,NA,6.71750184137248
"DEVIERPOSEY","DeVier Posey","WR","HOU",346,25.0841878388923,NA,43.7,49.5,NA,NA,29.74,25.7,8.9,12.7,21,17.2,2,25,34.2,NA,15.3,0,0,0,0,20.346038961039,25.0841878388923,NA,13.9774731101675,NA,5.09578074174575
"TRAVISBENJAMIN","Travis Benjamin","WR","CLE",347,25.0725608283516,20.8,NA,28,NA,NA,30.05,15.3,NA,8.9,NA,25.1,7.5,23,28.8,NA,8.68,0,0,0,0,19.1858333333333,25.0725608283516,NA,8.85868820236194,NA,4.05818943514762
"JOSHHUFF","Josh Huff","WR","PHI",348,24.8836383407875,NA,NA,33.4,NA,NA,30.75,21.3,NA,23.5,21.5,17.2,7.5,21.2,30.3,NA,12.3,NA,0,NA,2,22.3316666666667,24.8836383407875,NA,8.20780285933926,NA,3.92625324605661
"CLAYHARBOR","Clay Harbor","TE","JAX",349,24.8503303924368,11.04,43.1,NA,NA,NA,25.51,34,NA,34.1,26,18.5,23,NA,NA,NA,19.7,NA,0,NA,0,25.8264444444444,24.8503303924368,NA,9.6882752736376,NA,4.22634893954666
"ALDRICKROBINSON","Aldrick Robinson","WR","WAS",350,24.5330634337093,15.92,NA,25.9,NA,NA,26.5,37.3,NA,NA,NA,17.7,1.5,36.4,38.6,NA,NA,NA,0,NA,0,19.9903333333333,24.5330634337093,NA,12.8577511364046,NA,4.86881012143084
"ROBERTHERRON","Robert Herron","WR","TB",351,24.5000405761719,NA,49.3,20,NA,NA,34.65,17.5,NA,NA,34.5,22.1,2.5,NA,NA,NA,16.4,NA,0,NA,0,24.46375,24.5000405761719,NA,14.3555349579377,NA,5.17241488318128
"JACOBTAMME","Jacob Tamme","TE","DEN",352,24.1498697347695,22.08,NA,NA,NA,NA,20.65,46.5,26.6,20.6,20,20.6,34.5,NA,NA,NA,17.2,NA,0,NA,0,25.3672222222222,24.1498697347695,NA,9.39097320716963,NA,4.16608502044147
"CHRISOGBONNAYA","Chris Ogbonnaya","RB","CLE",353,24.0645633603051,50.14,45.2,15.6,NA,NA,20.48,55.8,15.2,6,6.5,7.1,24.5,NA,NA,NA,NA,0,0,0,14.9999425013805,21.1563636363636,24.0645633603051,NA,18.9039353927518,NA,6.09438774101591
"ZACHSUDFELD","Zach Sudfeld","TE","NYJ",354,24.0602211650773,NA,NA,NA,NA,NA,21.77,28.5,31.6,42.2,33.5,18.2,3.5,NA,NA,NA,12.42,NA,0,NA,0,23.96125,24.0602211650773,NA,12.4925537106824,NA,4.79478363253823
"MARCUSHARRIS","Marcus Harris","WR","NYG",355,23.975,NA,NA,27.4,NA,NA,20.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23.975,23.975,NA,4.84368145112785,NA,3.24433689474087
"NICKTOON","Nick Toon","WR","NO",356,23.8347666066938,54.74,NA,NA,NA,NA,18.08,59.6,8.8,37.3,21,30.6,6,4.7,22.5,NA,15,NA,0,NA,0,25.2587878787879,23.8347666066938,NA,18.6250958752871,NA,6.03786622966735
"QUINTONPATTON","Quinton Patton","WR","SF",357,23.7995096114064,1.66,54.2,NA,NA,NA,21.2,32.8,NA,29.2,13.5,15.7,1.5,3.1,39.6,NA,NA,NA,0,NA,1.90205437697076,21.2716666666667,23.7995096114064,NA,17.6797135472018,NA,5.84623471892795
"CHARLIEWHITEHURST","Charlie Whitehurst","QB","TEN",358,23.7084623438733,NA,NA,31.7,NA,NA,33.314,28.5,91.3,19.32,30.5,9.52,16,NA,NA,NA,17.22,77.967507735907,51.710705167412,33.9576841580827,10.5000317422227,26.5374,23.7084623438733,NA,24.1372171966861,NA,7.15518787279334
"JUSTINBROWN","Justin Brown","WR","PIT",359,23.6238337128399,NA,NA,31.1,NA,NA,23.33,NA,NA,16.8,34.5,NA,NA,0.8,NA,NA,NA,NA,0,NA,0,17.755,23.6238337128399,NA,13.3688137095256,NA,4.97240386341234
"JOHNKUHN","John Kuhn","RB","GB",360,23.1699093158389,23.1,38.2,14.1,NA,NA,21.64,NA,8.1,14.6,21.5,10,29.5,NA,NA,NA,24.34,NA,NA,NA,9.50001743842797,20.306,23.1699093158389,NA,9.17650720287651,NA,4.12261219131829
"CHRISHOGAN","Chris Hogan","WR","BUF",361,23.0499216227165,NA,NA,29.6,NA,NA,20.05,NA,NA,NA,NA,16.5,5,NA,NA,NA,36.1,NA,NA,NA,0,21.3966666666667,23.0499216227165,NA,12.0219590749595,NA,4.69939284903152
"ANDRECALDWELL","Andre Caldwell","WR","DEN",362,22.5679573609872,11.14,57.4,NA,NA,NA,25.64,34.4,24.4,19.8,7,18.7,11.5,34.9,29.8,NA,NA,0,0,0,0,22.9416666666667,22.5679573609872,NA,14.2302842238273,NA,5.1470262264593
"ANTHONYMCCOY","Anthony McCoy","TE","SEA",363,22.3742273070088,34.78,NA,NA,NA,NA,14.35,NA,NA,NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1783333333333,22.3742273070088,NA,10.798501439243,NA,4.45139473430809
"CHRISTIANPONDER","Christian Ponder","QB","MIN",364,22.2059863700481,208.52,NA,NA,NA,NA,2.2,12.4,NA,NA,NA,18.74,NA,NA,39.06,NA,NA,215.978211874076,27.2041436590814,85.5778880517918,4,38.4771428571429,22.2059863700481,NA,86.2160836503259,NA,19.7387391092482
"MIKETHOMAS","Mike Thomas","WR","HOU",365,22.18236328125,14.08,NA,NA,NA,NA,19.13,1.9,NA,NA,8,18.6,34,2,NA,NA,48.2,NA,0,NA,0,21.2814642857143,22.18236328125,NA,16.0347715360801,NA,5.51280060099984
"ANTHONYDIXON","Anthony Dixon","RB","BUF",366,21.9965417714095,-0.02,27.6,32.8,NA,NA,30.2,5.1,NA,23.8,3.5,13.4,1.5,NA,NA,NA,NA,NA,0,NA,21.4999245023379,15.3182222222222,21.9965417714095,NA,13.3408620411126,NA,4.96673798592919
"JOSEPHRANDLE","Joseph Randle","RB","DAL",367,21.9495223300372,21.92,31,18,31.7,NA,24.9,27.8,19.3,3,12.5,19,21.5,9.7,NA,NA,22.82,0,0,0,34.9112810617277,20.1676923076923,21.9495223300372,NA,8.22952190404952,NA,3.93065575414883
"LACHESEASTRUNK","Lache Seastrunk","RB","WAS",368,21.9200641300174,NA,25.9,52.4,22.8,NA,35.21,7.9,NA,19.1,6.5,26.8,7.5,4.7,NA,NA,15.4,0,0,0,30.2499992568569,20.3524242424242,21.9200641300174,NA,14.5236111837994,NA,5.20648438091187
"LARRYDONNELL","Larry Donnell","TE","NYG",369,21.8502254382121,NA,NA,NA,NA,NA,13.75,18.2,NA,23.1,25,19.4,28,NA,NA,NA,47.6,NA,0,NA,1,25.002380952381,21.8502254382121,NA,11.0116010254121,NA,4.49459058684559
"RISHARDMATTHEWS","Rishard Matthews","WR","MIA",370,21.8395648922982,22.06,NA,22.4,NA,NA,22.36,30.2,7.7,20.7,12.5,15.4,3.5,22.2,37.3,NA,NA,NA,0,NA,0,19.6457575757576,21.8395648922982,NA,9.61224257250759,NA,4.21093690893186
"DUJUANHARRIS","DuJuan Harris","RB","GB",371,21.7953382001734,NA,NA,41.4,NA,NA,27.64,42.7,NA,9.2,20.5,12.7,12.5,3.3,NA,NA,20.97,0,0,0,33.8647426520354,17.1584848484849,21.7953382001734,NA,13.8051401457734,NA,5.06084839180018
"RONNIEBROWN","Ronnie Brown","RB","HOU",372,21.4834460229835,-0.02,NA,NA,30.4,NA,30.5,7.9,NA,NA,8,19.6,1,NA,46.6,NA,17.02,0,0,0,22.2500518697186,17.8515555555556,21.4834460229835,NA,15.6009202007802,NA,5.42485778215297
"KIRKCOUSINS","Kirk Cousins","QB","WAS",373,20.934078719903,7.96,36.84,24.76,38.34,NA,31.24,14.9,27.46,13.56,12.2,11.78,10.6,NA,44.62,NA,18,57.5,34.775,24,3.85001116654017,22.1650549450549,20.934078719903,NA,12.1925235603312,NA,4.73396672357862
"LOUISMURPHY","Louis Murphy","WR","TB",374,20.5934032752716,7.12,44.2,20.6,NA,NA,24.6,9.8,NA,8.9,14.5,14.7,9.5,13.9,NA,NA,41.9,NA,0,NA,0,18.9419155844156,20.5934032752716,NA,12.9464561665626,NA,4.8867908668228
"DANHERRON","Dan Herron","RB","IND",375,20.5600611063547,-0.02,NA,36,NA,NA,27.21,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,49.1497146389617,14.017,20.5600611063547,NA,16.7065802904125,NA,5.64897802117798
"SHAUNHILL","Shaun Hill","QB","STL",376,20.2807803437151,NA,29.46,25,38.44,NA,24.058,-1.16,2.16,5.32,7.6,9.84,20.5,NA,24.94,NA,NA,40.0000032585594,22.3499584675076,15.1499505055092,3.50006123231847,15.2631666666667,20.2807803437151,NA,12.7672585652805,NA,4.85046703673373
"TONYMOEAKI","Tony Moeaki","TE","BUF",377,20.2501087163641,NA,NA,NA,NA,NA,18.25,32.5,7.7,3.3,25,15.5,16,32.8,43.1,NA,10.65,NA,0,NA,0,18.6181818181818,20.2501087163641,NA,12.6196980065998,NA,4.82055611927159
"JIMDRAY","Jim Dray","TE","CLE",378,19.9959126938562,11.4,NA,NA,NA,NA,17.63,20.2,NA,NA,NA,3.7,5,38.9,36.3,NA,NA,NA,0,NA,3,16.7900833333333,19.9959126938562,NA,14.0621506517453,NA,5.11294510449741
"JUSTINFORSETT","Justin Forsett","RB","BAL",379,19.9684779210733,9.48,42,28.7,NA,NA,22.03,34.5,4.1,11.2,12.5,16.1,4.5,NA,NA,NA,29.95,0,0,0,28.9999542965068,17.8583333333333,19.9684779210733,NA,12.7415669794146,NA,4.84525928399021
"DENNISJOHNSON","Dennis Johnson","RB","HOU",380,19.9524490809099,NA,22.2,NA,NA,NA,11.1,NA,NA,NA,NA,NA,NA,20.4,41.9,NA,NA,0,0,0,0,9.36,19.9524490809099,NA,12.948358969383,NA,4.88717657001215
"DAVONEBESS","Davone Bess","WR",NA,381,19.85,75.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,NA,NA,NA,NA,NA,0,31.1633333333333,19.85,NA,38.7777358802703,NA,10.1228599246137
"ANTHONYSHERMAN","Anthony Sherman","RB","KC",382,19.8058826342082,28.42,20.2,17.1,NA,NA,18.65,NA,NA,12.3,9.5,9.4,NA,16.7,NA,NA,15.69,NA,NA,NA,4.44616646686021,16.3644444444444,19.8058826342082,NA,5.89992160964873,NA,3.45843958237088
"STORMJOHNSON","Storm Johnson","RB","JAC",383,19.5799975175442,NA,33.7,10.7,15.6,NA,16.8,1,NA,11.2,25.5,26.5,NA,NA,NA,NA,12.63,0,0,0,27.1,17.0344444444444,19.5799975175442,162.5,9.94844711500242,21.5,4.96137340685366
"JOSHMORGAN","Josh Morgan","WR","CHI",384,19.4677874127804,3.18,47.3,NA,NA,NA,20.74,10.6,11.4,11.3,6,28.5,23,29.5,30.1,NA,9.56,0,0,0,0,17.6520879120879,19.4677874127804,NA,12.9291105649229,NA,4.88327486726562
"JOSHHILL","Josh Hill","TE","NO",385,19.4,NA,NA,NA,NA,NA,13.43,8.2,NA,32.8,17,NA,4.5,NA,NA,NA,23,NA,0,NA,1,16.4216666666667,19.4,NA,10.3005250675229,NA,4.35045360013381
