"name","name_ffc","pos","team_ffc","mean","sd","freq","mad","median"
"LESEANMCCOY","LeSean McCoy ","RB","PHI",1.38354700854701,0.486509585103376,1,0.486509585103376,1
"MATTFORTE","Matt Forte ","RB","CHI",2.2542735042735,1.03183700262285,1,1.03183700262285,3
"ADRIANPETERSON","Adrian Peterson ","RB","MIN",2.38888888888889,0.487758645983878,1,0.487758645983878,2
"JAMAALCHARLES","Jamaal Charles ","RB","KC",4.60042735042735,0.521782044217953,1,0.521782044217953,5
"CALVINJOHNSON","Calvin Johnson ","WR","DET",4.7724358974359,0.971535443965437,1,0.971535443965437,4
"PEYTONMANNING","Peyton Manning ","QB","DEN",7.91773504273504,2.43254792551688,1,2.43254792551688,6
"MARSHAWNLYNCH","Marshawn Lynch ","RB","SEA",8.58974358974359,0.590894851583015,1,0.590894851583015,9
"DEMARYIUSTHOMAS","Demaryius Thomas ","WR","DEN",8.92307692307692,2.42942336822916,1,2.42942336822916,7
"MONTEEBALL","Montee Ball ","RB","DEN",9.62713675213675,0.515918501311427,1,0.515918501311427,10
"DREWBREES","Drew Brees ","QB","NO",11.8995726495726,3.89138082651421,1,3.89138082651421,15
"AARONRODGERS","Aaron Rodgers ","QB","GB",11.9102564102564,4.9129819885427,1,4.9129819885427,8
"ANTONIOBROWN","Antonio Brown ","WR","PIT",14.4423076923077,0.913876748605248,1,0.913876748605248,14
"EDDIELACY","Eddie Lacy ","RB","GB",14.8044871794872,7.77911788256557,1,7.77911788256557,21
"JORDYNELSON","Jordy Nelson ","WR","GB",14.849358974359,1.45952875531013,1,1.45952875531013,16
"AJGREEN","A.J. Green ","WR","CIN",15.5106837606838,4.40562270327692,1,4.40562270327692,12
"JIMMYGRAHAM","Jimmy Graham ","TE","NO",15.9861111111111,6.32462460634388,1,6.32462460634388,11
"ALFREDMORRIS","Alfred Morris ","RB","WAS",17.2168803418803,0.984898426098241,1,0.984898426098241,18
"GIOVANIBERNARD","Giovani Bernard ","RB","CIN",17.6613247863248,2.93415074527627,1,2.93415074527627,20
"BRANDONMARSHALL","Brandon Marshall ","WR","CHI",17.767094017094,0.973019170206751,1,0.973019170206751,17
"DOUGMARTIN","Doug Martin ","RB","TB",18.2435897435897,0.992194962330677,1,0.992194962330677,19
"DEZBRYANT","Dez Bryant ","WR","DAL",18.6303418803419,6.81113419144726,1,6.81113419144726,24
"SHANEVEREEN","Shane Vereen ","RB","NE",22.0779914529915,11.5297943093986,1,11.5297943093986,13
"DEMARCOMURRAY","DeMarco Murray ","RB","DAL",22.3728632478632,0.515918501311427,1,0.515918501311427,22
"JULIOJONES","Julio Jones ","WR","ATL",22.5950854700855,0.552618843571172,1,0.552618843571172,23
"ALSHONJEFFERY","Alshon Jeffery ","WR","CHI",24.8568376068376,3.96627712933027,1,3.96627712933027,28
"ZACSTACY","Zac Stacy ","RB","STL",27.6303418803419,2.28365461172801,1,2.28365461172801,26
"ARIANFOSTER","Arian Foster ","RB","HOU",27.7190170940171,1.2047594988108,1,1.2047594988108,27
"ANDREELLINGTON","Andre Ellington ","RB","ARI",27.9081196581197,1.70563654766349,1,1.70563654766349,29
"VINCENTJACKSON","Vincent Jackson ","WR","TB",28.5267094017094,4.43820702162475,1,4.43820702162475,25
"RANDALLCOBB","Randall Cobb ","WR","GB",29.2831196581197,3.40838432886613,1,3.40838432886613,32
"JULIUSTHOMAS","Julius Thomas ","TE","DEN",29.8279914529915,1.47176877976921,1,1.47176877976921,31
"LEVEONBELL","LeVeon Bell ","RB","PIT",30.3888888888889,0.487758645983878,1,0.487758645983878,30
"REGGIEBUSH","Reggie Bush ","RB","DET",32.542735042735,4.37497631447102,1,4.37497631447102,36
"ROBGRONKOWSKI","Rob Gronkowski ","TE","NE",33.6057692307692,0.499763415850235,1,0.499763415850235,34
"CORDARRELLEPATTERSON","Cordarrelle Patterson ","WR","MIN",33.8386752136752,1.45838529025386,1,1.45838529025386,35
"MICHAELCRABTREE","Michael Crabtree ","WR","SF",38.3162393162393,2.61922002563101,1,2.61922002563101,37
"KEENANALLEN","Keenan Allen ","WR","SD",38.4230769230769,6.80802149861671,1,6.80802149861671,33
"PERCYHARVIN","Percy Harvin ","WR","SEA",38.6004273504274,0.521782044217953,1,0.521782044217953,39
"CJSPILLER","C.J. Spiller ","RB","BUF",41.1773504273504,1.48380196332737,1,1.48380196332737,40
"TOBYGERHART","Toby Gerhart ","RB","JAC",42.4348290598291,5.88971954632685,1,5.88971954632685,47
"FRANKGORE","Frank Gore ","RB","SF",42.7040598290598,2.92417995683338,1,2.92417995683338,45
"PIERREGARCON","Pierre Garcon ","WR","WAS",43.0929487179487,6.4079590768869,1,6.4079590768869,38
"RODDYWHITE","Roddy White ","WR","ATL",43.9967948717949,2.6364354449149,1,2.6364354449149,46
"LARRYFITZGERALD","Larry Fitzgerald ","WR","ARI",44.2264957264957,3.1476980649362,1,3.1476980649362,42
