"name","player","pos","team","overallRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_wf","projectedPts_yahoo","passAttMedian","passCompMedian","passIncompMedian","passYdsMedian","passTdsMedian","passIntMedian","rushAttMedian","rushYdsMedian","rushTdsMedian","recMedian","recYdsMedian","recTdsMedian","returnTdsMedian","twoPtsMedian","fumblesMedian","projectedPtsMean","projectedPtsMedian"
"RODDYWHITE","Roddy White","WR","ATL",75,150.007551526787,105.64,160.1,146.6,142.4,NA,152.07,161.6,159.9,147.8,149.5,145.3,150,178.2,177.1,NA,147.3,0,0,0,0,0,0,0,0,0,85.0000729635149,1100.175,7.00003514120641,0,0,1.00507966022597,151.6905,150.007551526787
"BISHOPSANKEY","Bishop Sankey","RB","TEN",76,149.150453039984,NA,173.6,144.5,129.6,NA,153.08,190.1,161.4,139.8,148,160.6,165,122.3,168.1,NA,109.1,0,0,0,0,0,0,214,880,5.99996925961828,30.0000432972297,231.5,1.00007756889733,0,0,1.9999139655549,149.886117216117,149.150453039984
"PIERREGARCON","Pierre Garcon","WR","WAS",77,148.831758520371,136.68,157.1,144.8,150.8,NA,149.7,158.2,142,146.8,151,153.4,148.5,126.6,172.8,NA,148.35,0,0,0,0,0,0,1.99992825196456,13.1834003743773,0,90.2,1133.4354411469,5.99996202886143,0,0,0.914948902462632,150.133712121212,148.831758520371
"MICHAELFLOYD","Michael Floyd","WR","ARI",78,148.595890216339,136.6,155.8,149.8,137.6,NA,151.14,161.2,159.7,146.7,153,143.7,141,138.7,161.9,NA,144.3,0,0,0,0,0,0,0,0,0,74.2726549109567,1100.45992730646,6.7,0,0,0.825051257153487,148.586681818182,148.595890216339
"MICHAELCRABTREE","Michael Crabtree","WR","SF",79,146.841043709293,117.8,171.4,167.5,141.5,NA,159.85,161.6,151.6,129.8,131.5,141.9,152,121.7,174,NA,129.28,0,0,0,0,0,0,0,8.91202793523027,0,76.7228377536723,1068.49530767565,6.8500238176035,0,0,0.999916378708109,146.964145021645,146.841043709293
"ROBGRONKOWSKI","Rob Gronkowski","TE","NE",80,146.485074908012,142.56,161.4,162.3,140,140,150.85,197.1,128.7,168.2,148,128.9,155,98.7,149.4,NA,164.8,0,0,0,0,0,0,0,0,0,70,939.72853555377,9.00003001399346,0,0,0.743979365662918,148.841347222222,146.485074908012
"SHANEVEREEN","Shane Vereen","RB","NE",81,145.316890287435,184.02,185.9,160.9,148.3,NA,160.9,110.5,138,117.9,134,138.7,154.5,156.6,172.1,NA,139,0,0,0,0,0,0,112.25,503,3.15004507739773,65.0000323373153,581.25,3.50004800393675,0,0,1.50433410028611,148.937976190476,145.316890287435
"DESEANJACKSON","DeSean Jackson","WR","WAS",82,144.449521897227,132.06,136.6,143.3,147.7,NA,140.99,152.6,132.2,141.5,151.5,138.1,147,127.5,170.3,NA,144.14,0,0,0,0,0,0,3.25002732091216,20.0000123265238,0,64.3058591468871,1011,6.99993409237597,0.2,0,0.925041944840631,144.676811688312,144.449521897227
"TRENTRICHARDSON","Trent Richardson","RB","IND",83,142.572278445747,124.52,172,116.4,151.4,NA,151.46,169.3,163.4,143.7,148,140.1,127,121,159.2,NA,145.7,0,0,0,0,0,0,214.499949331959,780.252481574865,6.00004927122832,36.5,275.966006625157,1.00003515876388,0,0,2.52503847710413,144.019119047619,142.572278445747
"STEVANRIDLEY","Stevan Ridley","RB","NE",84,141.813545916671,162.04,170,128.8,164.7,NA,148.68,131.8,141.5,148.9,131,121.3,133.5,157.2,130.4,NA,134.04,0,0,0,0,0,0,208.900029035709,932.75,8.00000365016732,7.95003179413128,55.3852401566687,0,0,0,2.5,141.910976190476,141.813545916671
"TORREYSMITH","Torrey Smith","WR","BAL",85,140.940298201332,121.48,142.7,140.5,142.8,NA,143.67,168,147.8,130.6,129,137.7,149,122.4,150.2,NA,138.3,0,0,0,0,0,0,1.50004242333917,11.9999882350625,0,64,1052.40180960163,6.00003003342919,0,0,0.750030891456315,140.303162337662,140.940298201332
"SHAUNHILL","Shaun Hill","QB","STL",86,138.673737377724,NA,198.66,184.2,146.62,NA,183.282,185.26,201.5,5.32,7.6,9.84,20.5,217.58,147.26,NA,212.94,234.000056351788,147.500021658283,92.9999886880321,2128.99994796208,17.4999513525703,12.8542030076582,19.0000246832077,72.2203986378495,1.00003285613484,0,0,0,0,0,1.99994846815915,121.660380952381,138.673737377724
"MARQUESCOLSTON","Marques Colston","WR","NO",87,138.199999616612,166,139.3,136.8,126.7,NA,137.91,133.5,148.7,118.5,128,133.5,138.5,175.3,145,NA,139,0,0,0,0,0,0,0,0,0,75.8532705099778,997,6.74998388485352,0,0,0.999951846254764,140.778642857143,138.199999616612
"MIKEWALLACE","Mike Wallace","WR","MIA",88,136.704710882448,115.68,132.4,128.7,131.7,NA,134.48,133.3,139.5,133.3,139,138,143,151,153.4,NA,150.31,0,0,0,0,0,0,3.43578845149849,27.0499544957706,0,73.4999782424327,995,5.99995890993547,0,0,0.75001901337078,137.304305194805,136.704710882448
"EMMANUELSANDERS","Emmanuel Sanders","WR","DEN",89,135.932357564417,130.24,157.1,150.6,142.3,NA,146.64,126.3,126.5,125.5,137,123.7,143,103.7,151.9,NA,141.92,0,0,0,0,0,0,1.00002484137528,11.0735756441677,0,72.8759975094073,950.75,7,0,0,1.125,136.930859307359,135.932357564417
"CHADHENNE","Chad Henne","QB","JAC",90,135.790378631512,235.1,185.74,66.4,125.3,NA,125.43,141.54,131.64,138.76,99.8,101.46,83.5,241.04,143.58,NA,158.32,366.000011534558,213.875,152.6,2528.5,12.5000594304731,11.6000721844446,17.9999575647879,58.5000333404541,1.00003014160282,0,0,0,0,0,1.99994945257692,139.849523809524,135.790378631512
"TYHILTON","T.Y. Hilton","WR","IND",91,135.3398979155,45.04,126.5,126.9,141.3,NA,135.41,122.3,148.8,132.3,125,130.8,141,136.7,149.5,NA,140.86,0,0,0,0,0,0,2.74996269277576,17.4998944757952,0,69.6500151815711,972.9,5.9999910824437,0.3,0,0.75001901337078,131.886770562771,135.3398979155
"JULIANEDELMAN","Julian Edelman","WR","NE",92,133.967345967896,124.52,137.4,132.6,138.9,NA,135.92,123.1,130.6,118.2,119.5,124.4,125,124,144.8,NA,141.67,0,0,0,0,0,0,2.00001247117909,14.6784338732669,0,86.9999774368081,948,5.94991720426282,0.6,0.2,1.00000032250398,133.902350649351,133.967345967896
"FREDJACKSON","Fred Jackson","RB","BUF",93,133.774718135781,130.6,149.9,136.2,114.9,NA,133.49,167.9,132.4,125.5,144,130.6,146.5,107.2,146.6,NA,137.6,0,0,0,0,0,0,160.934509132035,677.375230191665,5.49997386593074,39.4999645474715,300.375,0.999974340797725,0,0,1.49999706187791,134.835761904762,133.774718135781
"MAURICEJONESDREW","Maurice Jones-Drew","RB","OAK",94,132.263699884774,129.34,148.8,124.4,123.9,NA,135.83,128.5,139.4,134.1,133,118.8,135.5,157.8,152,NA,132.4,0,0,0,0,0,0,189.999980257697,748.410028345708,5.00004140469283,33.4999345441209,246.173773177052,0.99992871221149,0,0,1.5972504844642,134.828904761905,132.263699884774
"KENDALLWRIGHT","Kendall Wright","WR","TEN",95,132.052827058664,123.72,136.5,132.3,129.9,NA,132.56,121.8,132.5,131.9,122,132.2,136,135.8,154.8,NA,143.59,0,0,0,0,0,0,0,6.27644648317707,0,85.5000479848861,1034.25,5.00003040172431,0,0,1,132.976435064935,132.052827058664
"LAMARMILLER","Lamar Miller","RB","MIA",96,131.915063655594,83.96,142.8,122.3,84.1,NA,120.09,136.9,122.7,145.7,147,141.7,109.5,150.7,150.5,NA,128.2,0,0,0,0,0,0,172.104526276463,785.130512910554,4.99992915088717,27.5416605163324,197.025,1.00000865589489,0,0,1.15005723807668,128.93969047619,131.915063655594
"WESWELKER","Wes Welker","WR","DEN",97,128.69515369366,162.84,121.3,127.8,113.6,NA,117.55,119.5,102.5,127,121.5,140.7,128,143.2,150.4,NA,113.9,0,0,0,0,0,0,0,0,0,73.8603365384615,863.75,7.00001502982685,0.4,0,1.03996824265078,129.950714285714,128.69515369366
"ERICDECKER","Eric Decker","WR","NYJ",98,128.499918068118,79.92,124.5,130.8,130.7,NA,125.87,166.2,119.7,129.2,119,129.9,133,142.7,147.7,NA,138,0,0,0,0,0,0,0,0,0,65.999992957814,941.000010347739,5.99996869034163,0,0.2,0.999947554352578,128.949937229437,128.499918068118
"JEREMYMACLIN","Jeremy Maclin","WR","PHI",99,128.334654093928,115.84,132.6,128.7,129.5,NA,133.09,164.4,146,115.5,110.5,133,128.5,113.2,140.2,NA,122.2,0,0,0,0,0,0,0.5,0,0,67.0723015990693,909,6.49994826276335,0,0,0.782517741326067,129.020015151515,128.334654093928
"REGGIEWAYNE","Reggie Wayne","WR","IND",100,128.285046949079,134.3,117.3,127.8,140.8,NA,123.97,146,111.4,117,115,119,136,138.2,143.2,NA,114.86,0,0,0,0,0,0,0,0,0,76.375,966.75,5.49999821439557,0,0.2,0.894971168647354,129.116625541126,128.285046949079
"STEVENJACKSON","Steven Jackson","RB","ATL",101,127.511714153361,127.32,148.9,105.4,151.8,NA,130.25,78,122,123.6,125.5,138.1,125,159.3,148.5,NA,149,0,0,0,0,0,0,174.571400664278,702.858521074275,5.50006074144051,31.9194930860668,222.25,1.00006433804907,0,0,1.99994421550206,129.990595238095,127.511714153361
"TEDDYBRIDGEWATER","Teddy Bridgewater","QB","MIN",102,127.376092302381,NA,218.98,100.3,74.94,NA,124.636,119.5,70.7,123.16,165.2,150.14,148.1,NA,137.9,NA,104,295,177,116,2063.00000499709,12.349990185254,9.49995182218681,31.5,97.8999454562242,1.34998809375,0,0,0,0,0,1.71694405113389,117.63421978022,127.376092302381
"JORDANCAMERON","Jordan Cameron","TE","CLE",103,126.139086745716,122.5,108.4,134,129.9,129.9,123.02,124.9,123.6,128.4,136,126.6,136.5,119.6,130,NA,125.3,0,0,0,0,0,0,0,0,0,76.4999941655355,885.38744290281,6.45006996278754,0,0.2,0.750038660644911,126.134444444444,126.139086745716
"TERRANCEWILLIAMS","Terrance Williams","WR","DAL",104,125.475309923112,104.2,137.5,134.3,130.7,NA,129.75,120,109.5,117.1,128.5,130.1,129.5,109.2,139.7,NA,130.93,0,0,0,0,0,0,2.00001247117909,12.6500149953121,0,59.9656334701096,901.500058270343,6.00005196453515,0,0,0.970004595332375,125.96658008658,125.475309923112
"PIERRETHOMAS","Pierre Thomas","RB","NO",105,125.052211901155,140.26,149.7,128.6,120.9,NA,130.83,148.4,115.3,110.4,109,112.5,132,128.5,140.3,NA,120.4,0,0,0,0,0,0,122.25,491.575789144955,2.99998957446542,62.5109716205344,439.95,2.64997793479278,0,0,1.0000860344451,125.35819047619,125.052211901155
"GOLDENTATE","Golden Tate","WR","DET",106,125.025256815859,134.2,146.6,136.5,139.1,NA,135.15,117.4,108.5,111.9,124,128.5,109.5,112.1,139.1,NA,122.97,0,0,0,0,0,0,2.99995910159474,14.9999867037304,0,66.9999966324487,919.25,5.6000234119017,0,0,0.999941162962011,126.14553030303,125.025256815859
"SAMMYWATKINS","Sammy Watkins","WR","BUF",107,124.849927332618,NA,118.3,121.9,111.9,NA,121.46,139.1,112.2,120.5,116,122.3,115,145.9,140.1,NA,123.34,0,0,0,0,0,0,3.57686669377283,21.0000295005622,0,62.1,887.5,5.99998965132543,0,0,1.00000676269531,123.382464202464,124.849927332618
"DEANGELOWILLIAMS","DeAngelo Williams","RB","CAR",108,122.012544988251,97.38,130.4,109.9,126.4,NA,121.21,151,125.2,125.9,103,123.2,142,147.1,139.1,NA,94.9,0,0,0,0,0,0,174.4,746.75,3.99999183151483,23.8040195564083,207.75,1.00004638778385,0,0,1.71884216377073,122.457214285714,122.012544988251
"JASONWITTEN","Jason Witten","TE","DAL",109,121.721379884078,124.5,128.2,129.3,123.8,123.8,124.09,126,110.4,108.2,126,121.5,115,125.1,137.8,NA,119.2,0,0,0,0,0,0,0,0,0,75.5000195738769,852.969613745111,6.36278187850566,0,0,0.876136380733622,122.665708333333,121.721379884078
"KNOWSHONMORENO","Knowshon Moreno","RB","MIA",110,121.080593660407,137.58,141,119.6,131,NA,127.62,162.8,120.2,86.4,82.5,87.4,120.5,172.5,124.2,NA,110.2,0,0,0,0,0,0,152.55,620.25,4.450047354116,29.5000037779781,253.554615254247,1.4999925922541,0,0,1.00005377161918,119.216928571429,121.080593660407
"VERNONDAVIS","Vernon Davis","TE","SF",111,120.318256413873,63.08,126.2,136,149.5,149.5,131.3,152.5,115.7,108.3,118.5,122.3,109.5,81.4,133.9,NA,102.6,0,0,0,0,0,0,0,0,0,53.9999197293624,738.181076507585,8.00000008136059,0,0,0.749925862524743,120.332222222222,120.318256413873
"RUEBENRANDLE","Rueben Randle","WR","NYG",112,118.174632046234,101.24,122.2,125,97.5,NA,115.5,109,108.7,117,130,124,100,108.7,137.8,NA,133.9,0,0,0,0,0,0,0,0,0,57.4999646857104,835.75,5.99995425607888,0.1,0,1.00004674511974,116.427857142857,118.174632046234
"DANNYWOODHEAD","Danny Woodhead","RB","SD",113,117.709778136781,96.76,135.5,108.9,127.9,NA,122.32,125,121.1,107.1,113,103.4,101,96.7,137,NA,120.7,0,0,0,0,0,0,75.95,342.900936118804,2.49993237887615,61.6812057432662,503.894796387936,3.50008367143304,0,0,1.48494570787422,115.595261904762,117.709778136781
"GREGOLSEN","Greg Olsen","TE","CAR",114,116.649659596579,139.94,106.7,116.1,114.2,114.2,112.76,115.1,117.4,101.4,126.5,125.1,122,101,125.1,NA,121.4,0,0,0,0,0,0,0,0,0,72.2500298607865,821.49995201846,5.99995422668148,0,0,0.750030482678132,117.312416666667,116.649659596579
"CECILSHORTS","Cecil Shorts","WR","JAC",115,115.01131158294,178.42,NA,96.2,118.2,NA,103.56,137.9,108,100.6,115,119.3,110,133.7,120.2,NA,119.1,0,0,0,0,0,0,0,0,0,64.25,869.8,5.00005761302065,0,0,0.984517047591703,120.092314352314,115.01131158294
"DWAYNEBOWE","Dwayne Bowe","WR","KC",116,114.552216528495,121.38,110.2,107.7,103.3,NA,110.51,120.6,124.4,103.8,107.5,120,86.5,123.6,128.3,NA,122.3,0,0,0,0,0,0,0,0,0,64.5329399012722,844.525,5.19995909253936,0,0.2,0.75001901337078,114.682452380952,114.552216528495
"KELVINBENJAMIN","Kelvin Benjamin","WR","CAR",117,113.185359489474,NA,130.4,132.5,93.1,NA,118.37,154.4,108.4,98,117.5,106.5,108,99.8,124.8,NA,120,0,0,0,0,0,0,0,0,0,53.4123215304428,785.85,6.10005991491239,0,0,1,115.334187479187,113.185359489474
"BRANDINCOOKS","Brandin Cooks","WR","NO",118,112.700381560258,NA,121.5,126.3,91.8,NA,113,106.1,97.7,121.1,124.5,110.8,95,17.7,146.4,NA,122.69,0,0,0,0,0,0,8.5,38.5000043686082,0,57.0000411577132,781.5,5.35006352056613,0.1,0,1,108.879377289377,112.700381560258
"ANQUANBOLDIN","Anquan Boldin","WR","SF",119,111.973788129549,114.06,106.1,102.2,122.1,NA,107.67,101.8,103.7,108.2,117.5,108.3,112.5,123.5,125.7,NA,107.28,0,0,0,0,0,0,1.5,7.74176040246188,0,61.529099645194,827,4.99994168600744,0,0,0.75001901337078,112.942718614719,111.973788129549
"BRIANHARTLINE","Brian Hartline","WR","MIA",120,111.344756440936,136.34,97.6,105.6,90.6,NA,102.48,116,121,106.6,112,115.3,104,118.1,127.8,NA,117.8,0,0,0,0,0,0,0,0,0,68.4454613675544,920.444091061081,3.55004649272991,0,0,0.999965810775757,112.265214285714,111.344756440936
"MIKEEVANS","Mike Evans","WR","TB",121,110.8,NA,115.5,122,102.2,NA,111.41,100,102.6,105.4,117,111.7,99,114.4,126.6,NA,119.4,0,0,0,0,0,0,0,0,0,53.6500501528676,798,5.5,0,0,1,111.600331335331,110.8
"DEANDREHOPKINS","DeAndre Hopkins","WR","HOU",122,110.552474244324,97.44,100.2,101.2,121,NA,105.36,112.2,105.7,115.2,120,109.7,115,104.4,138.8,NA,118.1,0,0,0,0,0,0,0,0,0,60.6510116512889,851.999009182606,4.5000455055335,0,0,0.823849853568793,111.70188961039,110.552474244324
"JEREMYHILL","Jeremy Hill","RB","CIN",123,110.299278180876,NA,135.3,116.8,97.4,NA,107.84,129.5,104.2,86.3,136,83.3,97.5,110.8,85.1,NA,123.47,0,0,0,0,0,0,150.00000709177,624,5.99990480054622,12.5000689184292,89.0000173636175,0.999969071059111,0,0,1.49998339255906,107.008223443223,110.299278180876
"BERNARDPIERCE","Bernard Pierce","RB","BAL",124,110.258708714998,56.88,143.3,112,81.6,NA,110.77,116.1,92.3,109.9,117,105.9,102,134.8,132.5,NA,115.1,0,0,0,0,0,0,159.2,662.000054315644,4.99998708815536,20.600015069347,140.491815855525,0.699933194824751,0,0,2.095,109.279547619048,110.258708714998
"DENNISPITTA","Dennis Pitta","TE","BAL",125,109.59923629982,10.52,128.8,120.8,128,128,121.38,130.5,104.5,101.9,103,96.6,99,90.7,129.2,NA,102.5,0,0,0,0,0,0,0,0,0,67.000063751851,746.889817336326,6.00004242769796,0,0,0.545,107.309444444444,109.59923629982
"JORDANREED","Jordan Reed","TE","WAS",126,108.640435962076,78.38,118.5,115.5,104.9,104.9,115.28,142.5,120.5,110.6,102,101.5,103.5,87.4,130.4,NA,103.1,0,0,0,0,0,0,0,0,0,64.5000098186045,742.31570059634,5.99996699842456,0,0.2,0.995468044052486,110.926694444444,108.640435962076
"RILEYCOOPER","Riley Cooper","WR","PHI",127,108.485218491055,118.24,106.3,114.6,111.6,NA,107.75,111.2,NA,101,101.5,108.9,110,88.2,138.7,NA,100.1,0,0,0,0,0,0,0,3.35308156545615,0,49.4999322239932,767.5,5.4999824755328,0,0.2,0.999992259343465,110.001895604396,108.485218491055
"MARKINGRAM","Mark Ingram","RB","NO",128,107.360464370996,103.98,132.2,84.3,78.8,NA,98.63,99.4,93.6,100.4,123,79.2,124,140.6,134.1,NA,117.3,0,0,0,0,0,0,143.968471647664,625,5.00004578351314,14.1303571428571,120,0.900014355003143,0,0,1.26994823005062,106.587,107.360464370996
"DOUGBALDWIN","Doug Baldwin","WR","SEA",129,107.199603545747,125.7,96.4,120.5,84,NA,99.79,119.3,95.5,101.9,108.5,95.8,100,106.7,123.4,NA,103.1,0,0,0,0,0,0,1.5,8.99998587930738,0,53.9999611153896,769,4.99994981488621,0.1,0,0.600046965750574,106.696735930736,107.199603545747
"KYLERUDOLPH","Kyle Rudolph","TE","MIN",130,107.122754666925,92.22,110.8,118.7,105.6,105.6,112.07,137.5,110.5,101.3,117,97.1,103,84.5,114.2,NA,99.8,0,0,0,0,0,0,0,0,0,66.0000323602114,693.396736007763,6.50003406090125,0,0,0.608561649629209,108.305986111111,107.122754666925
"TERRANCEWEST","Terrance West","RB","CLE",131,105.349528794832,NA,151.9,113.8,89.7,NA,120.3,88.1,100.2,89.8,90,93.1,103,71.6,130.9,NA,89.8,0,0,0,0,0,0,129.50002565177,556.5,4.49999139880377,22.0330367586084,166.999955981387,0.999930800645065,0,0,0,101.722710622711,105.349528794832
"GREGJENNINGS","Greg Jennings","WR","MIN",132,105.175126399609,78.68,87.1,98.5,99.2,NA,94.86,131.3,98.7,92.4,115,103.9,122.5,139.8,118.7,NA,119.5,0,0,0,0,0,0,0,0,0,63.7,796.75,4.50002740439174,0,0,0.75001901337078,107.454465367965,105.175126399609
"JUSTINHUNTER","Justin Hunter","WR","TEN",133,104.99,NA,120.4,121.4,96.2,NA,108.98,91,86,82.2,104,105.9,104.5,87.2,128.3,NA,119.29,0,0,0,0,0,0,0,0,0,47.925,749.9,5,0,0,0,105.045830835831,104.99
"ANDREWILLIAMS","Andre Williams","RB","NYG",134,103.814832390821,NA,149.6,123.7,64,NA,105.91,110.3,71.4,97.1,92,73.7,100,135.3,126,NA,80.62,0,0,0,0,0,0,136.500053999277,564.35,6.09993892039955,8.50006923920763,69.9999674631903,1.04672212095184,0,0,1.25006530180295,99.3885897435897,103.814832390821
"DARRENMCFADDEN","Darren McFadden","RB","OAK",135,103.762532990009,125.66,106.5,78.9,80.6,NA,92.94,122.4,114,100.8,93,93.6,94,123.5,127.7,NA,108.7,0,0,0,0,0,0,137.249987447654,554.369849678017,4.00004596146825,28.675,223.25,1.00002766208524,0,0,1.99994685955659,105.597785714286,103.762532990009
"TAVONAUSTIN","Tavon Austin","WR","STL",136,102.400436877542,32.88,76.7,58.6,88.5,NA,92.11,71.9,118.1,111,94.5,106.3,108.5,114.1,129.9,NA,87.35,0,0,0,0,0,0,10.9999433705332,110.25,1.00003216577692,49.2057770784051,616.75,3.55002937680862,0.9,0,1.49996618898562,100.789054112554,102.400436877542
"DARRENSPROLES","Darren Sproles","RB","PHI",137,101.924661178489,76.88,118,98,101.4,NA,103.17,108.5,95.6,106.2,110,97,79,148.1,134,NA,95.4,0,0,0,0,0,0,59,269.130652820213,1.65006781759815,57.8834040705693,487.75,2.85006675656341,0.3,0,1.28210577425076,105.172047619048,101.924661178489
"KENNYSTILLS","Kenny Stills","WR","NO",138,101.01506615501,105.48,101.5,90.5,82.7,NA,98.3,94.6,105.7,91.9,103,105,101,120.5,113.9,NA,104.3,0,0,0,0,0,0,2,11.0000560748827,0,42,703.75,5.1500226154538,0,0,0.680037572600459,101.464848484848,101.01506615501
"ZACHERTZ","Zach Ertz","TE","PHI",139,100.696389092011,77.7,110.6,119.2,88.6,NA,105.68,106.4,97.1,104.8,108.5,85.7,109,81.9,112.1,NA,106.7,0,0,0,0,0,0,0,0,0,52.790440681489,661.966092647127,5.99998598093812,0,0,0.750068029165268,100.599142857143,100.696389092011
"JARRETTBOYKIN","Jarrett Boykin","WR","GB",140,99.372268270139,62.68,115.2,104.1,92,NA,104.53,101.6,103.7,81.6,95,99.5,106,91.2,109.1,NA,104.9,0,0,0,0,0,0,0,0,0,51.1363198760599,706.825,4.99997488100978,0,0,0.65504050795987,99.1303441558442,99.372268270139
"HAKEEMNICKS","Hakeem Nicks","WR","IND",141,99.2493518467222,112.3,108.5,108.1,100.1,NA,100.4,58.3,79,99.6,77,97.9,102.5,94.1,125.5,NA,99.5,0,0,0,0,0,0,0,0,0,48.4275901892457,722.5,4.69991753497419,0,0,0.600076681561447,97.8478571428572,99.2493518467222
"RODSTREATER","Rod Streater","WR","OAK",142,98.8653409566899,122.82,103.1,100.1,81.4,NA,94.05,121.1,85.5,108.3,95,77,112,93.9,110.5,NA,93.89,0,0,0,0,0,0,1.5,11.5000042504507,0,55.0912387149337,756.25,4.01503883140107,0,0,0.999946228380815,100.073463203463,98.8653409566899
"MATTCASSEL","Matt Cassel","QB","MIN",143,98.4872193619055,2.02,41.76,130.64,140.02,NA,104.304,91,129.9,70.94,65.8,54.84,65.5,225.8,147.92,NA,130.64,197,117.2,77.1,1647,9.99995682339545,7.49995820934245,17,60.9999285131215,0.65122271006621,0,0,0,0,0.3,1.50001031235042,99.9369809523809,98.4872193619055
"STEVESMITH","Steve Smith","WR","BAL",144,98.3794991093191,94.5,88.7,97.4,97.6,NA,94.69,91.5,96.7,94,96,97.2,110,119.3,113.1,NA,90.8,0,0,0,0,0,0,0,0,0,55.8307894226942,729.581992255595,4.44994273036383,0,0,0.639178249211694,99.1470714285714,98.3794991093191
"MARKUSWHEATON","Markus Wheaton","WR","PIT",145,98.2127389579102,50.04,90.4,103.2,90.6,NA,93.6,104.5,102.8,100.5,115,97.6,103.5,98.8,123.5,NA,112.21,0,0,0,0,0,0,2,12.0000168318107,0,51.8855512753135,709.125,4.60003954578819,0,0,0.75,97.8235714285714,98.2127389579102
"SHONNGREENE","Shonn Greene","RB","TEN",146,98.0527159002093,136.3,117.9,92.5,86,NA,95.26,75.5,87.7,68.9,85,74.6,113,151.7,111.7,NA,103.27,0,0,0,0,0,0,136.499991144796,589.175,5.3499093628138,9.19996171633505,64.8575972332653,0.6,0,0,1.525,97.6202142857143,98.0527159002093
"JAMESJONES","James Jones","WR","OAK",147,97.9999178154489,24.96,88.4,82.3,100.3,NA,94.89,152,107.6,91.2,107,102.4,105,133.2,112.1,NA,94.8,0,0,0,0,0,0,0,0,0,53.0000840236926,728,4.49998854699497,0,0,0.900006733260463,98.541487012987,97.9999178154489
"MARTELLUSBENNETT","Martellus Bennett","TE","CHI",148,97.9251590304222,119.44,104.3,98.2,103.5,NA,101.29,85.7,101.2,93.8,94.5,89.7,99,88.3,111.9,NA,103.2,0,0,0,0,0,0,0,0,0,61.4999864713114,694.25,5.00005007837404,0,0,0.750070719911021,99.7664761904762,97.9251590304222
"CARLOSHYDE","Carlos Hyde","RB","SF",149,96.5382728583664,NA,137.2,107.7,78.3,NA,102.29,85.4,72.8,81,100.5,74.2,7.5,116.2,125,NA,87.68,0,0,0,0,0,0,114,548.499992477191,5.25640803223613,11.0000110334785,82.5,0.649970902871759,0,0,1,88.8289926739927,96.5382728583664
"DANNYAMENDOLA","Danny Amendola","WR","NE",150,94.5824202106138,100.86,79.7,77.4,100.7,NA,86.03,112.5,95.8,92.9,65.5,92.9,100,137.1,121.7,NA,42.27,0,0,0,0,0,0,0,6.99999956105674,0,59.6760410042264,713.825,3.99997224113324,0,0,0.749956596145654,93.425474025974,94.5824202106138
"CHARLESCLAY","Charles Clay","TE","MIA",151,93.2246791687244,106.88,83.1,99.8,97.3,NA,93.67,105.4,100.7,86.2,98.5,86,83,85.3,110.9,NA,94.59,0,0,0,0,0,0,2.5,0,0,57.0000010576883,648.75,4.9999478285667,0,0,0.825003901337899,96.6175476190476,93.2246791687244
