"name","name_ffc","pos","team_ffc","mean","sd","freq","mad","median"
"ADRIANPETERSON","Adrian Peterson","RB","MIN",2.26315789473684,1.53608667464329,1,1.4826,2
"LEVEONBELL","LeVeon Bell","RB","PIT",3.14144736842105,1.58678303698448,1,2.9652,3
"ANTONIOBROWN","Antonio Brown","WR","PIT",3.33223684210526,1.52151140653704,1,1.4826,3
"JAMAALCHARLES","Jamaal Charles","RB","KC",3.47697368421053,2.03908898297581,1,2.9652,3
"EDDIELACY","Eddie Lacy","RB","GB",4.22039473684211,1.5331685439842,1,1.4826,5
"JULIOJONES","Julio Jones","WR","ATL",6.85855263157895,1.73006587481927,1,1.4826,7
"DEZBRYANT","Dez Bryant","WR","DAL",9.0328947368421,3.52064681118131,1,1.4826,8
"MARSHAWNLYNCH","Marshawn Lynch","RB","SEA",11.2993421052632,5.0206701025478,1,4.4478,10
"ROBGRONKOWSKI","Rob Gronkowski","TE","NE",12.6348684210526,4.79014058742708,1,2.9652,15
"CJANDERSON","CJ Anderson","RB","DEN",12.8355263157895,5.7171435538341,1,8.8956,10
"DEMARYIUSTHOMAS","Demaryius Thomas","WR","DEN",13.3552631578947,5.87932316296798,1,10.3782,10
"ODELLBECKHAM","Odell BeckhamJr","WR","NYG",13.8190789473684,4.84309904810818,1,5.9304,16
"DEMARCOMURRAY","DeMarco Murray","RB","PHI",14.0361842105263,3.8057633789619,1,2.2239,12
"MATTFORTE","Matt Forte","RB","CHI",14.6644736842105,3.83908005851334,1,2.9652,16
"JEREMYHILL","Jeremy Hill","RB","CIN",15.5164473684211,2.41961031363069,1,2.9652,15
"AJGREEN","A.J. Green","WR","CIN",15.6118421052632,2.59104663563902,1,2.9652,15
"RANDALLCOBB","Randall Cobb","WR","GB",15.8322368421053,3.95371074351559,1,2.9652,15
"CALVINJOHNSON","Calvin Johnson","WR","DET",16.5723684210526,4.14362920866883,1,2.9652,18
"ANDREWLUCK","Andrew Luck","QB","IND",17.2697368421053,5.19452668885997,1,5.9304,16
"JUSTINFORSETT","Justin Forsett","RB","BAL",18.1940789473684,5.47588452764331,1,4.4478,21
"BRANDINCOOKS","Brandin Cooks","WR","NO",18.3519736842105,5.34157947982048,1,5.9304,21
"TYHILTON","T.Y. Hilton","WR","IND",20.4210526315789,6.3183177731394,1,7.413,21
"LESEANMCCOY","LeSean McCoy","RB","BUF",22.8585526315789,4.38152352421625,1,2.9652,23
"LAMARMILLER","Lamar Miller","RB","MIA",23.7138157894737,6.42039396447164,1,2.9652,24
"JORDANMATTHEWS","Jordan Matthews","WR","PHI",24.8914473684211,2.63976806859365,1,2.9652,25
"ALSHONJEFFERY","Alshon Jeffery","WR","CHI",25.2105263157895,4.23739688905168,1,2.9652,25
"AARONRODGERS","Aaron Rodgers","QB","GB",27.7171052631579,8.94900681338321,1,2.9652,27
"FRANKGORE","Frank Gore","RB","IND",28.2861842105263,4.07200130557704,1,2.9652,28
"MIKEEVANS","Mike Evans","WR","TB",32.6151315789474,5.93306180861738,1,7.413,35
"EMMANUELSANDERS","Emmanuel Sanders","WR","DEN",33.1381578947368,4.77209897305686,1,4.4478,35
"DEANDREHOPKINS","DeAndre Hopkins","WR","HOU",33.4967105263158,5.29274885704803,1,4.4478,37
"MARKINGRAM","Mark Ingram","RB","NO",34.1710526315789,5.40294054613555,1,4.4478,37
"LATAVIUSMURRAY","Latavius Murray","RB","OAK",34.3026315789474,6.62731568464563,1,2.9652,37
"JIMMYGRAHAM","Jimmy Graham","TE","SEA",34.6875,4.18046395486049,1,4.4478,35
"DAVANTEADAMS","Davante Adams","WR","GB",35.6776315789474,4.99980458190291,1,2.9652,36
"JARVISLANDRY","Jarvis Landry","WR","MIA",35.8125,4.00507619322421,1,2.9652,35
"ANDREJOHNSON","Andre Johnson","WR","IND",36.9901315789474,5.05055968363342,1,4.4478,34
"DOUGMARTIN","Doug Martin","RB","TB",37.625,5.91782283130429,1,5.1891,35
"AMARICOOPER","Amari Cooper","WR","OAK",37.7302631578947,4.94320268002435,1,5.9304,36
"JEREMYMACLIN","Jeremy Maclin","WR","KC",38.6611842105263,8.69621175702675,1,5.9304,35
"GREGOLSEN","Greg Olsen","TE","CAR",42.75,7.42287073179845,1,5.1891,44.5
"GOLDENTATE","Golden Tate","WR","DET",42.8223684210526,9.13745562846505,1,10.3782,43
"AMEERABDULLAH","Ameer Abdullah","RB","DET",44.3684210526316,8.51648311378647,1,2.9652,44
"ANDREELLINGTON","Andre Ellington","RB","ARI",45.0263157894737,6.70544566477981,1,4.4478,47
"ARIANFOSTER","Arian Foster","RB","HOU",45.1085526315789,6.52828771367103,1,2.9652,45
"JULIANEDELMAN","Julian Edelman","WR","NE",45.3717105263158,9.25669799607376,1,16.3086,43
"ALFREDMORRIS","Alfred Morris","RB","WAS",47.9013157894737,9.33163105769712,1,7.413,49
"CARLOSHYDE","Carlos Hyde","RB","SF",49.7828947368421,5.07295653071071,1,4.4478,49
"BRANDONMARSHALL","Brandon Marshall","WR","NYJ",49.7894736842105,8.15860240000807,1,6.6717,47
"JOSEPHRANDLE","Joseph Randle","RB","DAL",50.9934210526316,7.5439278670805,1,8.8956,52
"TRAVISKELCE","Travis Kelce","TE","KC",51.4506578947368,5.61388538685135,1,2.9652,50
"CHRISIVORY","Chris Ivory","RB","NYJ",53.4868421052632,7.2467011656041,1,7.413,55
"KEENANALLEN","Keenan Allen","WR","SD",53.6052631578947,6.34815832521044,1,7.413,55
"NELSONAGHOLOR","Nelson Agholor","WR","PHI",55.1842105263158,9.11164420402525,1,10.3782,53
"MELVINGORDON","Melvin Gordon","RB","SD",55.2269736842105,6.59966466189534,1,7.413,57
"CJSPILLER","C.J. Spiller","RB","NO",55.8486842105263,7.99650077631613,1,5.9304,53
"JONATHANSTEWART","Jonathan Stewart","RB","CAR",56.4342105263158,5.13921190890599,1,5.9304,58
"ALLENROBINSON","Allen Robinson","WR","JAC",57.6743421052632,3.27040932048296,1,2.9652,57
"DREWBREES","Drew Brees","QB","NO",58.0592105263158,7.13632788010038,1,5.9304,59
"PEYTONMANNING","Peyton Manning","QB","DEN",59.1282894736842,5.6720019662697,1,5.9304,60
"MARTELLUSBENNETT","Martellus Bennett","TE","CHI",60.0098684210526,6.6305051589225,1,8.8956,61
"TODDGURLEY","Todd Gurley","RB","STL",60.3947368421053,7.43700310017669,1,10.3782,64
"BENROETHLISBERGER","Ben Roethlisberger","QB","PIT",63.7730263157895,4.54436829718139,1,2.9652,64
