"name","player","pos","team","overallRank","pick","positionRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_wf","projectedPts_yahoo","projectedPtsMean","projectedPtsMedian","vor","sdPick","sdPts","risk","nextBestAvg","dropOff"
"JACKIEBATTLE","Jackie Battle","RB","TEN",599,NA,111,23.6150839017687,21.9,63.4,8.2,NA,NA,35.8,NA,NA,26.5,2.5,22,3.3,47,NA,NA,9.68,24.9525,23.6150839017687,-187.075391249718,NA,19.9463016900655,5.93463712894065,23.3518975731144,0.263186328654239
"JOHNKUHN","John Kuhn","RB","GB",600,NA,112,23.5984806130014,27.73,46.2,17.5,NA,NA,26.78,NA,11.5,17.8,24.5,13,33.5,15.6,NA,NA,18.47,23.2843939393939,23.5984806130014,-187.091994538485,NA,10.2577100935655,3.8803538227919,23.0002822887164,0.598198324284944
"DIONLEWIS","Dion Lewis","RB","CLE",601,NA,113,23.1053145332275,23.33,32.3,NA,NA,NA,18.22,32.9,23.8,29.8,41.6,10.8,4.3,NA,NA,NA,10.4,20.7274545454545,23.1053145332275,-187.585160618259,NA,11.8177693420638,4.21113499349896,22.5063041640439,0.599010369183613
"ANTHONYSHERMAN","Anthony Sherman","RB","KC",602,NA,114,22.8952500442054,32.1,24.8,20.3,NA,NA,22.55,NA,NA,16.1,12.1,12,NA,14.2,NA,NA,16.19,19.6025396825397,22.8952500442054,-187.795225107281,NA,6.66567888515491,3.11873128218766,21.7430530729665,1.15219697123887
"DENNISJOHNSON","Dennis Johnson","RB","HOU",603,NA,115,22.1173582838824,NA,31.4,NA,NA,NA,23.58,NA,NA,NA,NA,NA,NA,NA,41.9,NA,NA,12.3978571428571,22.1173582838824,-188.573116867604,NA,9.19261297637039,3.65452004649034,20.2284843579596,1.88887392592277
"FOZZYWHITTAKER","Fozzy Whittaker","RB","CAR",604,NA,116,21.3687478620506,26.14,NA,NA,NA,NA,NA,35.9,NA,NA,5.7,8.5,NA,NA,39.8,NA,10.91,14.5465714285714,21.3687478620506,-189.321727289436,NA,14.7909924165577,4.84155092821496,18.8391168840971,2.52963097795348
"JEDCOLLINS","Jed Collins","RB","DET",605,NA,117,19.0882208538686,14.03,32.1,12.7,NA,NA,22.4,NA,NA,NA,1.4,2.1,NA,NA,NA,NA,15.75,15.5947142857143,19.0882208538686,-191.602254297618,NA,10.8198488238713,3.99954474934761,17.8865704610918,1.20165039277682
"BRUCEMILLER","Bruce Miller","RB","SF",606,NA,118,18.5900129143257,30.95,28.1,15.6,NA,NA,21.85,NA,NA,16.3,11.1,8.3,NA,15.3,NA,NA,20.37,17.33,18.5900129143257,-192.100462237161,NA,7.44952477977249,3.28493103577081,17.1303641138646,1.4596488004611
"DARRELYOUNG","Darrel Young","RB","WAS",607,NA,119,17.1831280078579,16.4,38.2,29.6,NA,NA,33.9,NA,NA,5.9,8.2,9.4,8.8,NA,NA,NA,NA,18.7625,17.1831280078579,-193.507347143629,NA,13.0597527869843,4.47447418289518,17.0635675260251,0.119560481832835
"DARYLRICHARDSON","Daryl Richardson","RB","NYJ",608,NA,120,17.0776002198712,NA,30.1,19.2,NA,NA,16.17,19.9,9.9,21.7,3.7,15.4,1.9,NA,43.3,NA,NA,14.7752272727273,17.0776002198712,-193.612874931615,NA,12.2224638814493,4.29694284576199,16.8247674160894,0.252832803781814
"ANTONESMITH","Antone Smith","RB","ATL",609,NA,121,17.0495348321789,NA,5.5,19.5,NA,NA,9.53,16.2,NA,15.9,30.6,18.3,7.9,14.6,NA,NA,NA,13.7872222222222,17.0495348321789,-193.640940319308,NA,7.47053210956221,3.2893852442555,16.3993872782069,0.650147553971973
"WILLISMCGAHEE","Willis McGahee","RB",NA,610,NA,122,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,NA,NA,16.6,16.6,-194.090475151487,NA,NA,NA,15.726755698253,0.873244301746976
"ERIKLORIG","Erik Lorig","RB","NO",611,NA,123,16.1987745564138,27.51,20.3,16.9,NA,NA,18.6,6.4,NA,NA,NA,1.7,4,NA,NA,NA,NA,13.5871428571429,16.1987745564138,-194.491700595073,NA,9.65981193743784,3.75358078373079,15.177366796177,1.02140776023674
"FRANKSUMMERS","Frank Summers","RB","BUF",612,NA,124,15.2547368400923,18.02,29.8,14,NA,NA,21.9,NA,NA,6.2,1.6,5.6,1.4,5.5,NA,NA,13.91,12.207,15.2547368400923,-195.435738311394,NA,9.40260017229277,3.69904387503568,15.081236793479,0.173500046613242
"CHADHENNE","Chad Henne","QB","JAC",613,201.1,31,172.177967368394,248.96,210.34,74,140.1,NA,140.65,157.94,148.64,159.16,110.8,114.46,91.5,275.04,158.58,NA,169.56,177.423114718615,172.177967368394,-195.457978002038,19.3,56.2596917609132,9.76794878504424,168.278701943324,3.89926542506936
"MARIONGRICE","Marion Grice","RB","SD",614,NA,125,15.0999967522618,NA,26.2,NA,NA,NA,13.1,0.2,NA,NA,19.3,NA,3.1,NA,48.5,NA,NA,14.0321428571429,15.0999967522618,-195.590478399225,NA,17.6696349707627,5.45191284558683,14.8062291386862,0.29376761357555
"CYRUSGRAY","Cyrus Gray","RB","KC",615,NA,126,15.0624768346963,-0.03,27.6,6.6,NA,NA,17.1,18.8,NA,4.6,NA,7.5,35,NA,NA,NA,NA,12.7495555555556,15.0624768346963,-195.62799831679,NA,12.1742103733378,4.28671159850698,14.499980739872,0.562496094824262
"LAMICHAELJAMES","LaMichael James","RB","SF",616,NA,127,14.5499814426762,-8.55,13.2,9.8,NA,NA,11.62,34.6,23.6,18.6,11.1,5.6,3.7,NA,NA,NA,15.45,11.0723484848485,14.5499814426762,-196.14049370881,NA,11.1178419259724,4.06272857218673,14.4213182964427,0.12866314623353
"EDWINBAKER","Edwin Baker","RB","CLE",617,NA,128,14.4499800370678,138.2,13.7,7.9,NA,NA,10.8,NA,NA,NA,NA,18,1.4,NA,NA,NA,NA,26.6864285714286,14.4499800370678,-196.240495114419,NA,52.4886146384782,12.8346214628393,14.3700896284665,0.0798904086013348
"MICHAELFORD","Michael Ford","RB","CHI",618,NA,129,14.3926565558175,NA,25.7,NA,NA,NA,19.6,NA,NA,NA,16.9,18.6,0.6,NA,NA,NA,NA,11.6285714285714,14.3926565558175,-196.297818595669,NA,9.37267304454818,3.69269839145178,13.8143246138325,0.578331941984976
"MIKEGILLISLEE","Mike Gillislee","RB","MIA",619,NA,130,14.3475227011155,NA,10.8,32.9,NA,NA,16.41,NA,NA,2.3,9.1,7.4,34,NA,NA,NA,NA,12.5455555555556,14.3475227011155,-196.342952450371,NA,12.5562720051242,4.36772056913821,13.1698359499887,1.17768675112679
"SHAUNHILL","Shaun Hill","QB","STL",620,180.9,32,171.053226158933,NA,224.06,209.4,171.82,NA,210.222,213.46,238.1,5.72,8.6,11.24,24.9,242.58,176.26,NA,209,152.970354978355,171.053226158933,-196.582719211498,15.1,97.1938964940305,13.6336430525427,144.825671107359,26.227555051574
"ISAIAHPEAD","Isaiah Pead","RB","STL",621,NA,131,13.2811265265496,26.45,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,6.39857142857143,13.2811265265496,-197.409348624937,NA,10.4724638934684,3.92588831990414,12.9792726867139,0.301853839835706
"JORVORSKIELANE","Jorvorskie Lane","RB","TB",622,NA,132,13.0585453734278,26.55,19.5,5.5,NA,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5805,13.0585453734278,-197.631929778059,NA,9.05633986037774,3.62562589975371,12.6945296210007,0.36401575242712
"JEFFWILLIAMS","Jeff Williams","RB",NA,623,NA,133,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,NA,NA,NA,NA,12.9,12.9,-197.790475151487,NA,NA,NA,12.4147512748894,0.485248725110557
"KENJONBARNER","Kenjon Barner","RB","CAR",624,NA,134,12.4890592420013,9.94,18.1,16.5,24.9,NA,17.2,17.6,12.2,9.6,8.4,NA,2.1,NA,NA,NA,NA,11.8170909090909,12.4890592420013,-198.201415909485,NA,6.46294085107116,3.07574450182939,11.9452114973386,0.543847744662743
"CHRISTHOMPSON","Chris Thompson","RB","WAS",625,NA,135,12.3404433077776,-2.52,21.6,NA,NA,NA,10.8,NA,NA,NA,28.6,2.5,3.7,3.8,NA,NA,14.6,7.62747474747475,12.3404433077776,-198.350031843709,NA,10.638639816389,3.96112279345372,11.3312397197804,1.00920358799716
"RYANWILLIAMS","Ryan Williams","RB","DAL",626,NA,136,11.5499796868996,NA,28.9,NA,14.2,NA,15.44,20,9.3,10.7,3,9.8,4.7,NA,NA,NA,NA,10.794,11.5499796868996,-199.140495464587,NA,7.96249960753531,3.393697683085,10.7842204360991,0.765759250800551
"TOMMYBOHANON","Tommy Bohanon","RB","NYJ",627,NA,137,11.1124997526612,NA,25,8.3,NA,NA,16.65,NA,NA,6.3,10.9,8.4,NA,NA,NA,NA,13.23,13.0352380952381,11.1124997526612,-199.577975398825,NA,6.44491198358756,3.07192182015978,10.4154695370302,0.697030215630916
"CEDRICPEERMAN","Cedric Peerman","RB","CIN",628,NA,138,10.455941119537,NA,13.9,20.2,NA,NA,17.05,3.7,NA,9,3.5,5.6,3.2,NA,NA,NA,NA,8.46111111111111,10.455941119537,-200.23453403195,NA,6.71501183383704,3.12919140447802,10.3303094788886,0.125631640648399
"STANLEYHAVILI","Stanley Havili","RB","IND",629,NA,139,10.3749979545235,20.72,20.1,6.3,NA,NA,13.2,22.9,NA,10.2,2.5,7,1.9,NA,NA,NA,9.21,11.6285555555556,10.3749979545235,-200.315477196963,NA,7.59465023699066,3.31570215467814,10.2328065018481,0.142191452675407
"ALVESTERALEXANDER","Alvester Alexander","RB",NA,630,NA,140,10.2856210032537,NA,12.5,NA,NA,NA,9.39,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.415,10.2856210032537,-200.404854148233,NA,2.4794555854058,2.23112150373522,10.0940491948138,0.191571808439896
"ORSONCHARLES","Orson Charles","RB","CIN",631,NA,141,10.1799920004424,4.95,14.2,NA,NA,NA,10.96,NA,NA,2.3,NA,1.5,NA,NA,NA,NA,NA,8.02166666666667,10.1799920004424,-200.510483151044,NA,5.56386736002935,2.88511290741733,9.97905319459263,0.200938805849775
"MICHAELCOX","Michael Cox","RB","NYG",632,NA,142,10.0081063891853,17.49,14.5,NA,NA,NA,7.25,29.8,NA,NA,6.4,3.4,7.6,NA,NA,NA,NA,10.70375,10.0081063891853,-200.682368762301,NA,9.1252587699773,3.64023885603928,9.58982214117989,0.418284248005381
"FELIXJONES","Felix Jones","RB",NA,633,NA,143,9.95,21.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.95,9.95,-200.740475151487,NA,NA,NA,9.18617386343523,0.763826136564767
"DAMIENWILLIAMS","Damien Williams","RB","MIA",634,NA,144,9.22964428235977,NA,NA,NA,NA,NA,NA,1.5,NA,NA,19.7,8.5,0.7,NA,NA,NA,29.06,8.54666666666667,9.22964428235977,-201.460830869127,NA,12.2521965377642,4.30324709534323,9.07966812648136,0.149976155878417
"JAMESDEVELIN","James Develin","RB","NE",635,NA,145,9.14270344451069,NA,16.2,4,NA,NA,10.1,NA,NA,NA,3.2,1.7,NA,NA,NA,NA,10.36,6.6252380952381,9.14270344451069,-201.547771706976,NA,5.56699799413173,2.88577669939475,9.0013802711508,0.141323173359888
"JOEMCKNIGHT","Joe McKnight","RB","KC",636,NA,146,9.01663280845202,-0.12,17.3,NA,NA,NA,12.83,5,NA,NA,NA,NA,2.1,NA,NA,NA,NA,4.38857142857143,9.01663280845202,-201.673842343035,NA,7.38059753678522,3.27031631254739,8.86306295688856,0.153569851563457
"HENRYHYNOSKI","Henry Hynoski","RB","NYG",637,NA,147,8.98612773384959,NA,21.1,5.1,NA,NA,13.1,NA,NA,NA,NA,3.4,NA,NA,NA,NA,9.64,9.00666666666667,8.98612773384959,-201.704347417637,NA,7.06088662987872,3.20252763838251,8.63249797287796,0.353629760971632
"KYLEJUSZCZYK","Kyle Juszczyk","RB","BAL",638,NA,148,8.73999817992754,NA,18.8,19,NA,NA,16.75,NA,NA,NA,1.4,4.9,0.7,NA,NA,NA,NA,8.79285714285714,8.73999817992754,-201.950476971559,NA,8.83246379367992,3.57815719783942,8.47754566639932,0.262452513528221
"TEDDYBRIDGEWATER","Teddy Bridgewater","QB","MIN",639,191.9,33,165.504177727715,NA,252.78,117.98,87.34,NA,143.356,142.9,82.3,144.36,188.8,172.14,175.1,NA,152.9,NA,114.56,154.520934065934,165.504177727715,-202.131767642716,27.9,46.7691141427435,9.73230800010429,113.310776024006,52.1934017037098
"JEROMEFELTON","Jerome Felton","RB","MIN",640,NA,149,8.52499776582838,7.13,16.1,7.1,NA,NA,11.6,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,7.1875,8.52499776582838,-202.165477385658,NA,5.54392279888528,2.88088403900043,8.40004678348513,0.124950982343249
"WILLJOHNSON","Will Johnson","RB","PIT",641,NA,150,8.43009356697025,NA,20.4,6.3,NA,NA,13.35,NA,NA,3.4,14,8.2,4.7,NA,NA,NA,NA,8.79375,8.43009356697025,-202.260381584516,NA,6.10935075655889,3.00077238424746,8.04396960415183,0.386123962818418
"VONTALEACH","Vonta Leach","RB",NA,642,NA,151,8.37,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.37,8.37,-202.320475151487,NA,NA,NA,7.65896960415183,0.711030395848167
"COLLINMOONEY","Collin Mooney","RB","TEN",643,NA,152,7.71793920830367,10.89,13,2.2,NA,NA,7.6,NA,NA,2.7,1.4,1.7,NA,NA,NA,NA,NA,5.60607142857143,7.71793920830367,-202.972535943183,NA,4.82272546931514,2.72796773327956,7.59723918322903,0.12070002507464
"STEPHENHOUSTON","Stephen Houston","RB","PIT",644,NA,153,7.6,NA,NA,NA,NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,7.6,-203.090475151487,NA,NA,NA,7.53275091936192,0.067249080638085
"DERRICKCOLEMAN","Derrick Coleman","RB","SEA",645,NA,154,7.59447836645806,NA,28,13.3,NA,NA,20.65,3.2,NA,7,3.6,5.9,NA,NA,NA,NA,NA,10.20625,7.59447836645806,-203.095996785028,NA,9.50380249714618,3.72050192127688,7.38051173613289,0.213966630325171
"JEREMYSTEWART","Jeremy Stewart","RB","OAK",646,NA,155,7.47102347226577,-0.09,16.2,NA,NA,NA,12.18,0.7,NA,NA,NA,0.7,1.6,NA,NA,NA,NA,4.46035714285714,7.47102347226577,-203.219451679221,NA,7.08749814814791,3.20817010944625,7.245,0.226023472265774
"CHRISRAINEY","Chris Rainey","RB","IND",647,NA,156,7.29,-4.71,19.4,NA,NA,NA,14.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.925,7.29,-203.400475151487,NA,12.7581908330818,4.41053365227201,7.15,0.14
"ZURLONTIPTON","Zurlon Tipton","RB","IND",648,NA,157,7.2,NA,NA,NA,NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,7.2,-203.490475151487,NA,NA,NA,7.0116252525811,0.188374747418901
"SILASREDD","Silas Redd","RB","WAS",649,NA,158,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,7.1,7.1,-203.590475151487,NA,NA,NA,6.67360307809045,0.426396921909548
"PATRICKDIMARCO","Patrick DiMarco","RB","ATL",650,NA,159,6.9232505051622,NA,9.3,7.6,NA,NA,8.45,NA,NA,5.2,1.4,2.7,0.8,NA,NA,NA,11.96,6.01196428571429,6.9232505051622,-203.767224646324,NA,4.04723163762237,2.56353887727914,6.36197782550935,0.561272679652844
"WILLTAUFOOU","Will Taufoou","RB","JAC",651,NA,160,6.42395565101871,13.74,11.4,4.3,NA,NA,7.85,NA,NA,5.8,3.3,3.6,0.7,NA,NA,NA,NA,6.28375,6.42395565101871,-204.266519500468,NA,4.40220054550643,2.63880334625846,6.23,0.193955651018706
"BRANDENOLIVER","Branden Oliver","RB","SD",652,NA,161,6.3,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,10.1,NA,NA,NA,NA,NA,6.3,6.3,-204.390475151487,NA,5.37401153701776,2.84485755720433,6.13281027934739,0.167189720652614
"KENDALLGASKINS","Kendall Gaskins","RB","NYG",653,NA,162,6.16,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,12.22,6.16,6.16,-204.530475151487,NA,8.57013418798096,3.52253514747963,6.10281027934739,0.0571897206526142
"LEONWASHINGTON","Leon Washington","RB","TEN",654,NA,163,6.10562055869477,-0.27,14,6.8,NA,NA,10.4,0.3,NA,NA,2.3,1.3,1.3,NA,NA,NA,NA,4.496,6.10562055869477,-204.584854592792,NA,5.29232311263886,2.8275370658991,6.0252479671923,0.0803725915024707
"BRIANLEONARD","Brian Leonard","RB",NA,655,NA,164,6.1,12.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,6.1,-204.590475151487,NA,NA,NA,5.8964612579532,0.2035387420468
"EVANROYSTER","Evan Royster","RB","WAS",656,NA,165,5.9504959343846,NA,10.3,NA,NA,NA,7.74,9.3,NA,NA,NA,1.1,8.5,NA,NA,NA,NA,5.27714285714286,5.9504959343846,-204.739979217102,NA,3.64125253175333,2.47745865689569,5.7087132907609,0.241782643623707
"ROBERTHUGHES","Robert Hughes","RB","ARI",657,NA,166,5.8424265815218,NA,NA,NA,NA,NA,3.93,1.1,NA,NA,NA,NA,12.2,NA,NA,NA,NA,3.446,5.8424265815218,-204.848048569965,NA,5.76789678594662,2.9283735030829,5.575,0.267426581521796
"JAYPROSCH","Jay Prosch","RB","HOU",658,NA,167,5.575,NA,10.6,3.2,NA,NA,6.9,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,5.575,5.575,-205.115475151487,NA,4.01860257635246,2.55746862423445,5.57251087433141,0.00248912566858994
"JEFFDEMPS","Jeff Demps","RB","TB",658,NA,167,5.575,NA,NA,NA,NA,NA,NA,3.3,NA,NA,14.5,2.1,NA,NA,NA,NA,NA,6.63333333333333,5.575,-205.115475151487,NA,6.83910325505715,3.15550265235236,5.44751087433141,0.12748912566859
"MONTELLOWENS","Montell Owens","RB","DET",660,NA,169,5.57002174866282,NA,NA,NA,NA,NA,NA,13.5,NA,NA,NA,0.8,2.1,NA,NA,NA,NA,3.28,5.57002174866282,-205.120453402824,NA,6.98736955751829,3.18693972831708,5.24952413899999,0.320497609662833
"MATTHEWTUCKER","Matthew Tucker","RB","PHI",661,NA,170,5.325,NA,NA,NA,NA,NA,NA,22.5,NA,NA,NA,0.6,2.1,NA,NA,NA,NA,8.4,5.325,-205.365475151487,NA,12.2339691024622,4.29938231110893,5.07277185097456,0.252228149025439
"JOHNCONNER","John Conner","RB","NYG",662,NA,171,5.17404827799998,4.42,NA,NA,NA,NA,NA,NA,NA,6,NA,4.8,4.7,NA,NA,NA,NA,3.936,5.17404827799998,-205.516426873487,NA,0.698760807906873,1.85355872607786,4.85074771197457,0.323300566025402
"TONYFIAMMETTA","Tony Fiammetta","RB","CHI",663,NA,172,4.97149542394915,5.83,16.8,5.6,NA,NA,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.56416666666667,4.97149542394915,-205.718979727537,NA,5.30244204745952,2.82968259537787,4.625,0.346495423949146
"JALENPARMELE","Jalen Parmele","RB","ARI",664,NA,173,4.73,-0.24,12.6,NA,NA,NA,9.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.435,4.73,-205.960475151487,NA,6.69346945412716,3.12462374873859,4.32074872253695,0.409251277463047
"GREGJONES","Greg Jones","RB",NA,665,NA,174,4.52,9.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52,4.52,-206.170475151487,NA,NA,NA,3.96228545373683,0.557714546263171
"TYLERCLUTTS","Tyler Clutts","RB","DAL",666,NA,175,4.12149744507391,-0.0399999999999999,15,1.6,NA,NA,8.3,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,3.64071428571429,4.12149744507391,-206.568977706413,NA,6.3496551087441,3.05172439457549,3.79813077396788,0.323366671106029
"SPENCERWARE","Spencer Ware","RB","SEA",667,NA,176,3.80307346239975,NA,NA,1.6,NA,NA,1.21,5.1,NA,NA,4.2,2.6,5.4,NA,NA,NA,NA,3.35166666666667,3.80307346239975,-206.887401689087,NA,1.79956013143953,2.0869624825712,3.696594042768,0.106479419631749
"MIGUELMAYSONET","Miguel Maysonet","RB","PIT",668,NA,177,3.79318808553601,NA,NA,6.2,NA,NA,4.67,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,2.8925,3.79318808553601,-206.897287065951,NA,2.83877320921086,2.30730803599182,3.49,0.303188085536005
"WILLIAMPOWELL","William Powell","RB","HOU",669,NA,178,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,1.4,NA,NA,NA,NA,3.46666666666667,3.6,-207.090475151487,NA,2.33523731841827,2.200542737424,3.07216204954449,0.52783795045551
"LERONMCCLAIN","LeRon McClain","RB",NA,670,NA,179,3.38,7.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38,3.38,-207.310475151487,NA,NA,NA,2.65716204954449,0.722837950455509
"LONNIEPRYOR","Lonnie Pryor","RB","TB",671,NA,180,2.76432409908898,NA,NA,4.4,NA,NA,3.32,NA,NA,NA,NA,0.3,1.6,NA,NA,NA,NA,2.405,2.76432409908898,-207.926151052398,NA,1.81625071690741,2.09050140675384,2.425,0.339324099088981
"JAMESWILDER","James Wilder Jr","RB","CIN",672,NA,181,2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,1.4,NA,NA,NA,NA,NA,2.55,2.55,-208.140475151487,NA,1.62634559672906,2.05023560400543,2.25,0.3
"MICHAELHILL","Michael Hill","RB","GB",673,NA,182,2.3,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,5.7,NA,NA,NA,NA,NA,2.66666666666667,2.3,-208.390475151487,NA,2.40416305603426,2.2151571414618,2.025,0.275
"PHILLIPTANNER","Phillip Tanner","RB",NA,674,NA,183,2.2,NA,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.2,-208.490475151487,NA,NA,NA,1.775,0.425
"BRENNANCLAY","Brennan Clay","RB","DEN",675,NA,184,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,1.85,1.85,-208.840475151487,NA,NA,NA,1.525,0.325
"CIERREWOOD","Cierre Wood","RB","BAL",676,NA,185,1.7,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,1.7,3.5,NA,NA,NA,NA,1.725,1.7,-208.990475151487,NA,1.03923048454133,1.92574890624942,1.275,0.425
"ALFONSOSMITH","Alfonso Smith","RB","SF",677,NA,186,1.35,21.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA,4.995,1.35,-209.340475151487,NA,7.55190042307233,3.30663786208219,1.06280241016492,0.28719758983508
"ZACHLINE","Zach Line","RB","MIN",678,NA,187,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,2.8,NA,NA,NA,NA,NA,1.33333333333333,1.2,-209.490475151487,NA,1.13137084989848,1.94528553471501,0.88780241016492,0.31219758983508
"REXBURKHEAD","Rex Burkhead","RB","CIN",679,NA,188,0.925604820329839,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,1.3,3.3,NA,NA,NA,NA,1.175,0.925604820329839,-209.764870331157,NA,1.61658075373095,2.04816515302621,0.775,0.150604820329839
"CHASEREYNOLDS","Chase Reynolds","RB","STL",680,NA,189,0.85,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.7,NA,NA,NA,NA,0.85,0.85,-209.840475151487,NA,0.212132034355964,1.75037826317565,0.65,0.2
"KERWYNNWILLIAMS","Kerwynn Williams","RB","SD",681,NA,190,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,0.7,0.7,-209.990475151487,NA,NA,NA,0.55,0.15
"JONVAUGHN","Jon Vaughn","RB",NA,682,NA,191,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,0.6,0.6,-210.090475151487,NA,NA,NA,0.46,0.14
"JAMIZEOLAWALE","Jamize Olawale","RB","OAK",683,NA,192,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,0.5,NA,NA,NA,NA,NA,1.96666666666667,0.5,-210.190475151487,NA,3.46482322781408,2.44005014708414,0.41,0.09
"CHRISGRONKOWSKI","Chris Gronkowski","RB","SD",684,NA,193,0.42,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,0.42,-210.270475151487,NA,NA,NA,0.4,0.02
"KIEROSMALL","Kiero Small","RB","SEA",685,NA,194,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.7,NA,NA,NA,NA,0.4,0.4,-210.290475151487,NA,0.424264068711928,1.79535686430012,0.315,0.085
"MIKEGOODSON","Mike Goodson","RB",NA,685,NA,194,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,30.3,NA,NA,7.90833333333333,0.4,-210.290475151487,NA,20.5768073325285,6.06832397112442,0.215,0.185
"KEILANDWILLIAMS","Keiland Williams","RB",NA,687,NA,196,0.23,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,0.23,-210.460475151487,NA,NA,NA,0.2,0.03
"JOEBANYARD","Joe Banyard","RB","MIN",688,NA,197,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,1.4,NA,NA,NA,NA,0.45,0.2,-210.490475151487,NA,0.707106781186547,1.85532833246607,0.175,0.025
"JUWANTHOMPSON","Juwan Thompson","RB","DEN",688,NA,197,0.2,NA,NA,NA,NA,NA,NA,0.4,NA,NA,6,NA,NA,NA,NA,NA,NA,1.6,0.2,-210.490475151487,NA,3.95979797464467,2.54500021637456,0.075,0.125
"JOSHVAUGHAN","Josh Vaughan","RB","ATL",690,NA,199,0.15,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.15,-210.540475151487,NA,NA,NA,0,0.15
"ALEXGREEN","Alex Green","RB","NYJ",691,NA,200,0,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.425,0,-210.690475151487,NA,NA,NA,0,0
"ANTHONYALLEN","Anthony Allen","RB","BUF",691,NA,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-210.690475151487,NA,NA,NA,0,0
"ARMONDSMITH","Armond Smith","RB",NA,691,NA,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-210.690475151487,NA,NA,NA,0,0
"BENMALENA","Ben Malena","RB","DAL",691,NA,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-210.690475151487,NA,NA,NA,0,0
