"name","player","pos","team","overallRank","pick","positionRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_wf","projectedPts_yahoo","projectedPtsMean","projectedPtsMedian","vor","sdPick","sdPts","risk","nextBestAvg","dropOff"
"RUSSELLWILSON","Russell Wilson","QB","SEA",84,103.105662393162,13,277.032643585092,338.58,281.74,281,278.26,NA,278.302,286.88,278.14,283.64,289.6,263.46,297,271.56,290.58,NA,261.44,280.913776190476,277.032643585092,-1.04450092677348,12.7393070959052,18.4584114260579,5.42155732705193,266.615989628739,10.4166539563524
"RAYRICE","Ray Rice","RB","BAL",85,55.6201923076923,24,152.61576770213,143.36,169.3,152.3,165.1,NA,162.16,144.5,171.3,131.3,134.5,138.1,141,169.3,161.5,NA,146.1,151.257095238095,152.61576770213,-1.75927473432338,11.4213429428021,14.0073294001061,4.75365598835485,150.845322614111,1.77044508801865
"BENTATE","Ben Tate","RB","CLE",86,49.9768162393162,25,152.540192188239,95.16,166.7,149.6,175.7,NA,155.47,179.8,142.2,141.7,147,148.9,138.5,157.7,166.9,NA,146.8,148.466571428571,152.540192188239,-1.83485024821468,9.41363840777404,20.5346737185005,5.29138643088132,147.233671663709,5.30652052452928
"CHARLESCLAY","Charles Clay","TE","MIA",87,152.85,13,93.2246791687244,106.88,83.1,99.8,97.3,NA,93.67,105.4,100.7,86.2,98.5,86,83,85.3,110.9,NA,94.59,96.6175476190476,93.2246791687244,-4.05739659499478,10.95,9.26167929139761,4.14623676476343,91.3119291195669,1.91275004915748
"RUEBENRANDLE","Rueben Randle","WR","NYG",88,98.9471153846154,37,118.174632046234,101.24,122.2,125,97.5,NA,115.5,109,108.7,117,130,124,100,108.7,137.8,NA,133.9,116.427857142857,118.174632046234,-4.50864001866994,7.94988170792512,12.8451501943918,4.22869393918415,114.781764055718,3.39286799051622
"BISHOPSANKEY","Bishop Sankey","RB","TEN",89,68.4674145299145,26,149.150453039984,NA,173.6,144.5,129.6,NA,153.08,190.1,161.4,139.8,148,160.6,165,122.3,168.1,NA,109.1,149.886117216117,149.150453039984,-5.22458939646938,16.1603119720154,22.2602239258901,6.24933375971947,143.944584366591,5.20586867339296
"LADARIUSGREEN","Ladarius Green","TE","SD",90,135.058012820513,14,91.9697467112588,NA,97.1,109.5,82.4,NA,96.14,109.5,88.4,93.8,90,86.4,74.5,69.8,104,NA,87.1,85.3571904761905,91.9697467112588,-5.31232905246037,12.0875779353808,12.1185213196313,4.60761225468544,90.1771097206123,1.79263699064649
"ANTONIOGATES","Antonio Gates","TE","SD",91,161.355662393162,15,90.654111527875,78.52,97.7,106.8,84.4,NA,95.87,89.7,90.2,83.6,100,84.2,94.5,77.2,97,NA,84.9,90.4057380952381,90.654111527875,-6.62796423584416,7.57081646654868,8.64452888654609,3.69531166124887,88.6627298533358,1.99138167453921
"HEATHMILLER","Heath Miller","TE","PIT",92,151.165598290598,16,89.7001079133496,65.26,105.3,102.5,75.2,NA,96.22,93.3,98.2,79.7,96,80.1,79,89,96.8,NA,98.2,89.3219285714286,89.7001079133496,-7.58196785036955,14.8683319049982,11.8057993757771,4.8827878784809,87.4625677499126,2.23754016343707
"CECILSHORTS","Cecil Shorts","WR","JAC",93,119.829273504274,38,115.01131158294,178.42,NA,96.2,118.2,NA,103.56,137.9,108,100.6,115,119.3,110,133.7,120.2,NA,119.1,120.092314352314,115.01131158294,-7.67196048196323,12.7798139115663,21.2282192448564,5.74978096255768,113.868788008984,1.14252357395603
"DWAYNEBOWE","Dwayne Bowe","WR","KC",94,112.751709401709,39,114.552216528495,121.38,110.2,107.7,103.3,NA,110.51,120.6,124.4,103.8,107.5,120,86.5,123.6,128.3,NA,122.3,114.682452380952,114.552216528495,-8.13105553640911,7.36135185083207,11.3969281816647,3.99347928681078,112.942870524866,1.60934600362863
"SHANEVEREEN","Shane Vereen","RB","NE",95,37.1389957264957,27,145.316890287435,184.02,185.9,160.9,148.3,NA,160.9,110.5,138,117.9,134,138.7,154.5,156.6,172.1,NA,139,148.937976190476,145.316890287435,-9.05815214901853,11.9648971546993,22.3230235456531,5.78636939753748,142.192912181209,3.12397810622576
"KELVINBENJAMIN","Kelvin Benjamin","WR","CAR",96,94.5481837606838,40,113.185359489474,NA,130.4,132.5,93.1,NA,118.37,154.4,108.4,98,117.5,106.5,108,99.8,124.8,NA,120,115.334187479187,113.185359489474,-9.49791257542938,10.3574345467883,16.7760831741699,4.95795224013543,112.337084844903,0.848274644570893
"DELANIEWALKER","Delanie Walker","TE","TEN",97,153,17,87.625351793322,55,86.7,96.4,89.8,NA,90.81,98.5,93.6,85.6,81.5,84.8,90,77.2,101.8,NA,97.9,87.9194761904762,87.625351793322,-9.65672397039721,14.2,11.704463622111,4.79602610890194,83.2536486691606,4.37170312416134
"DWAYNEALLEN","Dwayne Allen","TE","IND",98,157,18,87.2997837065031,106.4,86.5,97.8,65,NA,85.37,98.9,91.3,85.2,94,74.5,88,53,100.2,NA,69,85.5377619047619,87.2997837065031,-9.98229205721604,18.1,15.1060550591658,5.63072729240945,78.8611471183731,8.43863658813008
"BRANDINCOOKS","Brandin Cooks","WR","NO",99,77.7127136752137,41,112.700381560258,NA,121.5,126.3,91.8,NA,113,106.1,97.7,121.1,124.5,110.8,95,17.7,146.4,NA,122.69,108.879377289377,112.700381560258,-9.98289050464611,13.5401994473685,30.7850270798597,6.95183895607399,111.659272285243,1.04110927501493
"PHILIPRIVERS","Philip Rivers","QB","SD",100,102.073611111111,14,267.585591536689,275.58,265.18,277.44,268.18,NA,266.274,246.6,263.26,261,258,265.92,274.9,276.92,272.02,NA,259.23,265.377766666667,267.585591536689,-10.4915529751758,15.6437248286311,8.67592603538254,4.60394839754954,261.402145469139,6.18344606755034
"ANQUANBOLDIN","Anquan Boldin","WR","SF",101,116.351495726496,42,111.973788129549,114.06,106.1,102.2,122.1,NA,107.67,101.8,103.7,108.2,117.5,108.3,112.5,123.5,125.7,NA,107.28,112.942718614719,111.973788129549,-10.7094839353544,11.3343491540279,7.9697989344114,4.03835146037693,111.072378220468,0.901409909081252
"BRIANHARTLINE","Brian Hartline","WR","MIA",102,152.101648351648,43,111.344756440936,136.34,97.6,105.6,90.6,NA,102.48,116,121,106.6,112,115.3,104,118.1,127.8,NA,117.8,112.265214285714,111.344756440936,-11.3385156239676,11.5300740904186,12.1216443413615,4.54548140620518,110.676237122162,0.668519318774088
"TRENTRICHARDSON","Trent Richardson","RB","IND",103,77.2014957264957,28,142.572278445747,124.52,172,116.4,151.4,NA,151.46,169.3,163.4,143.7,148,140.1,127,121,159.2,NA,145.7,144.019119047619,142.572278445747,-11.8027639907062,12.6357015852644,17.7898840868673,5.33181836384076,137.794132026226,4.77814641952097
"MIKEEVANS","Mike Evans","WR","TB",104,105.080876068376,44,110.8,NA,115.5,122,102.2,NA,111.41,100,102.6,105.4,117,111.7,99,114.4,126.6,NA,119.4,111.600331335331,110.8,-11.8832720649037,10.0899718224179,8.8806189146755,4.00529703797317,109.51884636769,1.28115363231029
"DEANDREHOPKINS","DeAndre Hopkins","WR","HOU",105,107.063568376068,45,110.552474244324,97.44,100.2,101.2,121,NA,105.36,112.2,105.7,115.2,120,109.7,115,104.4,138.8,NA,118.1,111.70188961039,110.552474244324,-12.1307978205797,9.31410779887131,10.8608518679109,4.14973544374376,107.842411018401,2.71006322592281
"JAYCUTLER","Jay Cutler","QB","CHI",106,76.7910256410256,15,265.646387720789,269.56,292.98,274.68,251.72,NA,272.374,280.14,270.66,260.88,264,257.98,265.5,276.74,275.54,NA,257.42,264.960314285714,265.646387720789,-12.4307567910761,9.14746245618493,10.7582162794993,4.11906050225252,253.298550693129,12.34783702766
"STEVANRIDLEY","Stevan Ridley","RB","NE",107,84.6952991452991,29,141.813545916671,162.04,170,128.8,164.7,NA,148.68,131.8,141.5,148.9,131,121.3,133.5,157.2,130.4,NA,134.04,141.910976190476,141.813545916671,-12.5614965197825,13.5740218894992,15.4531263595984,5.16392731352433,133.019209010277,8.79433690639334
"RILEYCOOPER","Riley Cooper","WR","PHI",108,113.230555555556,46,108.485218491055,118.24,106.3,114.6,111.6,NA,107.75,111.2,NA,101,101.5,108.9,110,88.2,138.7,NA,100.1,110.001895604396,108.485218491055,-14.1980535738483,15.3753917585824,11.7342046587896,4.93126231014056,106.187364972678,2.29785351837758
"DOUGBALDWIN","Doug Baldwin","WR","SEA",109,158.285606874329,47,107.199603545747,125.7,96.4,120.5,84,NA,99.79,119.3,95.5,101.9,108.5,95.8,100,106.7,123.4,NA,103.1,106.696735930736,107.199603545747,-15.4836685191569,11.0869999581771,12.3230038840079,4.51934419421206,105.082563199804,2.11704034594243
"GREGJENNINGS","Greg Jennings","WR","MIN",110,130.141025641026,48,105.175126399609,78.68,87.1,98.5,99.2,NA,94.86,131.3,98.7,92.4,115,103.9,122.5,139.8,118.7,NA,119.5,107.454465367965,105.175126399609,-17.5081456652948,15.1240922931069,17.6145806861036,5.59027914653544,103.695218438771,1.47990796083789
"JUSTINHUNTER","Justin Hunter","WR","TEN",111,97.0232905982906,49,104.99,NA,120.4,121.4,96.2,NA,108.98,91,86,82.2,104,105.9,104.5,87.2,128.3,NA,119.29,105.045830835831,104.99,-17.6932720649037,12.2714352646106,15.0971876307799,4.97631282461472,101.707751516276,3.2822484837239
"JAREDCOOK","Jared Cook","TE","STL",112,170.35,19,79.2075136318181,125.72,77.1,72.2,71.7,NA,75.13,87.5,84,78.5,92.5,72.6,76.5,71.8,94.1,NA,83.2,83.1310476190476,79.2075136318181,-18.0745621319011,8.8,14.4032680395728,4.50607503048363,77.8235957487214,1.38391788309669
"ERICEBRON","Eric Ebron","TE","DET",113,172.617677642981,20,78.514780604928,NA,84.1,96.6,71.6,NA,81.83,74,66.5,71.2,76.5,75.2,65.5,78.5,88.2,NA,78.4,78.1118498168498,78.514780604928,-18.7672951587912,10.9812669305324,8.66712355797647,4.0802613168621,76.7663814684914,1.74839913643663
"TYLEREIFERT","Tyler Eifert","TE","CIN",114,161.7,21,77.1324108925149,28.5,79.4,63.1,68.5,NA,71.87,82.5,77.1,84.5,86,83.3,98.5,77.1,101,NA,67.1,76.8347857142857,77.1324108925149,-20.1496648712043,19.7,17.5121269912664,6.09126248756912,75.9874883247175,1.14492256779735
"TAVONAUSTIN","Tavon Austin","WR","STL",115,161.178682842288,50,102.400436877542,32.88,76.7,58.6,88.5,NA,92.11,71.9,118.1,111,94.5,106.3,108.5,114.1,129.9,NA,87.35,100.789054112554,102.400436877542,-20.2828351873617,14.0987091607846,25.9174929682298,6.44562202544304,100.193667212575,2.20676966496747
"FREDJACKSON","Fred Jackson","RB","BUF",116,80.1445512820513,30,133.774718135781,130.6,149.9,136.2,114.9,NA,133.49,167.9,132.4,125.5,144,130.6,146.5,107.2,146.6,NA,137.6,134.835761904762,133.774718135781,-20.6003243006718,8.44503788748828,15.0958056360765,4.54721473531495,132.089381770184,1.68533636559749
"TRAVISKELCE","Travis Kelce","TE","KC",117,164.398076923077,22,76.4003520444679,NA,83.1,87.7,62.6,NA,79.9,59.5,76.7,76,91,62.7,90,32.7,91.4,NA,85.8,70.2809523809524,76.4003520444679,-20.8817237192513,12.9475653402716,16.9673630908403,5.27065735607801,73.7452615002999,2.65509054416795
"BENROETHLISBERGER","Ben Roethlisberger","QB","PIT",118,122.879807692308,16,257.157903217489,220,280.84,277.54,243.76,NA,265.162,262.84,259.68,251.12,259.2,248.7,263,280.56,267.96,NA,237.58,257.200276190476,257.157903217489,-20.919241294376,13.8607869310068,17.1209972063738,5.39098274093778,247.887775791775,9.27012742571438
"KENNYSTILLS","Kenny Stills","WR","NO",119,140.830662393162,51,101.01506615501,105.48,101.5,90.5,82.7,NA,98.3,94.6,105.7,91.9,103,105,101,120.5,113.9,NA,104.3,101.464848484848,101.01506615501,-21.6682059098936,12.5170753726381,9.58681019267252,4.35990002818923,99.3108100584306,1.70425609657956
"GARRETTGRAHAM","Garrett Graham","TE","HOU",120,165.1,23,75.5746246049671,79.16,77.3,74.1,66.5,NA,74.62,100.6,79.5,74,70,67,87,74.1,93.2,NA,78.7,77.133119047619,75.5746246049671,-21.7074511587521,18.3,9.61348972097982,5.01127981236299,69.9832754231689,5.59134918179822
"MAURICEJONESDREW","Maurice Jones-Drew","RB","OAK",121,74.9342948717949,31,132.263699884774,129.34,148.8,124.4,123.9,NA,135.83,128.5,139.4,134.1,133,118.8,135.5,157.8,152,NA,132.4,134.828904761905,132.263699884774,-22.1113425516797,9.67326410120769,11.1024227877631,4.21822687378267,129.713388904478,2.5503109802959
"LAMARMILLER","Lamar Miller","RB","MIA",122,70.4083333333333,32,131.915063655594,83.96,142.8,122.3,84.1,NA,120.09,136.9,122.7,145.7,147,141.7,109.5,150.7,150.5,NA,128.2,128.93969047619,131.915063655594,-22.4599787808589,11.7762549298444,22.3804434473738,5.77193288436948,126.281963027258,5.63310062833669
"JARRETTBOYKIN","Jarrett Boykin","WR","GB",123,130.75608974359,52,99.372268270139,62.68,115.2,104.1,92,NA,104.53,101.6,103.7,81.6,95,99.5,106,91.2,109.1,NA,104.9,99.1303441558442,99.372268270139,-23.3110037947648,10.8157824550145,13.2021464496922,4.59167847977425,99.0573464017061,0.314921868432904
"HAKEEMNICKS","Hakeem Nicks","WR","IND",124,117.593696581197,53,99.2493518467222,112.3,108.5,108.1,100.1,NA,100.4,58.3,79,99.6,77,97.9,102.5,94.1,125.5,NA,99.5,97.8478571428572,99.2493518467222,-23.4339202181815,13.4733170283673,16.6305887904332,5.29023794632423,98.6224200330045,0.626931813717746
"RODSTREATER","Rod Streater","WR","OAK",125,158,54,98.8653409566899,122.82,103.1,100.1,81.4,NA,94.05,121.1,85.5,108.3,95,77,112,93.9,110.5,NA,93.89,100.073463203463,98.8653409566899,-23.8179311082138,23.7,13.9194074333897,6.11981057595516,98.2961190336146,0.569221923075233
"STEVESMITH","Steve Smith","WR","BAL",126,133.794764957265,55,98.3794991093191,94.5,88.7,97.4,97.6,NA,94.69,91.5,96.7,94,96,97.2,110,119.3,113.1,NA,90.8,99.1470714285714,98.3794991093191,-24.3037729555846,12.1531639886524,8.96962067508683,4.24698034602034,98.1063283866795,0.273170722639549
"MARKUSWHEATON","Markus Wheaton","WR","PIT",127,124.184508547009,56,98.2127389579102,50.04,90.4,103.2,90.6,NA,93.6,104.5,102.8,100.5,115,97.6,103.5,98.8,123.5,NA,112.21,97.8235714285714,98.2127389579102,-24.4705331069935,9.26901713878429,16.8439471797262,4.84387204016769,96.2911690130314,1.92156994487884
"JAMESJONES","James Jones","WR","OAK",128,152.515337954939,57,97.9999178154489,24.96,88.4,82.3,100.3,NA,94.89,152,107.6,91.2,107,102.4,105,133.2,112.1,NA,94.8,98.541487012987,97.9999178154489,-24.6833542494549,12.4710597602242,28.1461091039651,6.52360219722314,93.3963104053329,4.60360741011596
"COBYFLEENER","Coby Fleener","TE","IND",129,175.781318681319,24,71.9158983956328,101.44,78.1,60,73.3,NA,69.59,54.5,67.5,74.2,74,67.1,79.5,65.4,82.1,NA,71.8,74.6726666666667,71.9158983956328,-25.3661773680864,8.93277139489976,11.1241650878211,4.13775896603255,65.5629450787238,6.35295331690894
"STEVENJACKSON","Steven Jackson","RB","ATL",130,80.9455128205128,33,127.511714153361,127.32,148.9,105.4,151.8,NA,130.25,78,122,123.6,125.5,138.1,125,159.3,148.5,NA,149,129.990595238095,127.511714153361,-26.8633282830924,13.5902437029133,21.3306362377612,5.85259816502745,123.532378444703,3.97933570865828
"DANNYAMENDOLA","Danny Amendola","WR","NE",131,136.132799145299,58,94.5824202106138,100.86,79.7,77.4,100.7,NA,86.03,112.5,95.8,92.9,65.5,92.9,100,137.1,121.7,NA,42.27,93.425474025974,94.5824202106138,-28.1008518542899,16.2841659524991,23.4101999465716,6.39760519581476,91.9066298267441,2.67579038386971
"ANDYDALTON","Andy Dalton","QB","CIN",132,130.303418803419,17,249.439198168769,261.06,263.26,255.22,246.18,NA,251.3,251.16,244.6,252.56,259.8,254.44,251,260.86,268.2,NA,246.2,251.973976190476,249.439198168769,-28.6379463430962,12.7727037016641,7.06822949060571,4.09423162708103,243.339094569093,6.10010359967609
"MARCEDESLEWIS","Marcedes Lewis","TE","JAC",133,180.1,25,68.050652450705,59.66,75.3,82.7,48.8,NA,70.96,73.9,69,64,64,63.6,55.5,70.2,78,NA,78.6,68.834,68.050652450705,-29.2314233130142,22.5,9.51357399245363,5.47042074035585,62.9414226249905,5.10922982571449
"PIERRETHOMAS","Pierre Thomas","RB","NO",134,75.1184829059829,34,125.052211901155,140.26,149.7,128.6,120.9,NA,130.83,148.4,115.3,110.4,109,112.5,132,128.5,140.3,NA,120.4,125.35819047619,125.052211901155,-29.3228305352987,11.825292921216,13.5647010595577,4.74721246651033,121.546569324329,3.50564257682572
"MARQISELEE","Marqise Lee","WR","JAC",135,149.371367521368,59,92.210200600052,NA,90.8,94.8,89.1,NA,88.57,102.2,80.5,87,110,82.6,86,96,99.4,NA,96.3,91.9527772227772,92.210200600052,-30.4730714648517,13.1917266495293,8.28798976585845,4.28374637335043,91.5715311513964,0.638669448655619
"KENNYBRITT","Kenny Britt","WR","STL",136,149.036111111111,60,91.6030590534362,65.8,88.2,89.6,76.5,NA,85.7,94.6,85.3,89.8,101,80.3,98.5,119.4,116,NA,107.6,94.7715584415584,91.6030590534362,-31.0802130114675,18.8672031740153,14.8473052278005,5.68649245977651,90.9700226045606,0.633036448875686
"ANDREWHAWKINS","Andrew Hawkins","WR","CLE",137,147.25,61,91.5400032493565,NA,85.7,98.5,85,NA,87.38,113.2,87.3,81.5,100,86.9,73,92.8,112.5,NA,89.94,86.5626277056277,91.5400032493565,-31.1432688155472,10.7,11.5823433260751,4.38940733404179,89.7501011502113,1.78990209914519
"ALEXSMITH","Alex Smith","QB","KC",138,160,18,246.33635341478,269.4,256.96,237.66,219.58,NA,241.414,130.32,258.06,244.98,251.8,248.96,256.6,257.24,271.74,NA,270.18,241.041338095238,246.33635341478,-31.7407910970847,9.4,35.5748822604679,7.04747321504684,235.785054476212,10.551298938568
"HARRYDOUGLAS","Harry Douglas","WR","ATL",139,162.1,62,90.4000419597646,66.96,91.4,115.4,77.7,NA,95.48,87.9,91.5,87.8,85.5,84.9,95.5,98.2,103.4,NA,94.5,91.8134285714286,90.4000419597646,-32.2832301051391,23.7,11.4210833573241,5.82785362209874,88.6041105740354,1.79593138572919
"DEANGELOWILLIAMS","DeAngelo Williams","RB","CAR",140,116.64764957265,35,122.012544988251,97.38,130.4,109.9,126.4,NA,121.21,151,125.2,125.9,103,123.2,142,147.1,139.1,NA,94.9,122.457214285714,122.012544988251,-32.3624974482026,14.0260276593052,17.694033094319,5.47647173273866,119.395185898594,2.6173590896568
"KNOWSHONMORENO","Knowshon Moreno","RB","MIA",141,94.4873931623932,36,121.080593660407,137.58,141,119.6,131,NA,127.62,162.8,120.2,86.4,82.5,87.4,120.5,172.5,124.2,NA,110.2,119.216928571429,121.080593660407,-33.2944487760463,13.1105216366763,26.4490076674609,6.3969602685835,114.004528158828,7.07606550157881
"MALCOMFLOYD","Malcom Floyd","WR","SD",142,155.6,63,89.1001603406581,89.86,84.2,84.6,86.8,NA,83.4,98.5,86.5,87.6,85,73.9,75.5,131.6,108.4,NA,91.4,91.8641666666667,89.1001603406581,-33.5831117242457,13.3,14.5936096958924,5.03276556148218,88.0495601391089,1.0506002015491
"AUSTINSEFERIANJENKINS","Austin Seferian-Jenkins","TE","TB",143,184.9,26,63.0752377067427,NA,75.7,83.1,56.1,NA,59.7,6.6,23.7,54.4,71.5,50.4,NA,NA,68.9,NA,76.1,58.2045454545455,63.0752377067427,-34.2068380569765,25,23.3559025048955,7.36829910565527,62.1502441938498,0.924993512892897
"SCOTTCHANDLER","Scott Chandler","TE","BUF",144,223.5,27,62.8076075432384,59.7,73.6,78.1,55.9,NA,69.13,84.1,66.2,50.4,47,46.1,45.5,65.5,64.9,NA,71.7,62.4758095238095,62.8076075432384,-34.4744682204808,50.5,12.3588175800932,8.9417003781498,61.4928808444612,1.31472669877722
"JERRICHOCOTCHERY","Jerricho Cotchery","WR","CAR",145,169,64,88.1080608074128,77.7,85.4,81.5,87.9,NA,82.67,98,73.6,82.5,80.5,76.9,100.5,111.6,106.5,NA,90.3,88.344525974026,88.1080608074128,-34.575211257491,21.4,11.6369059792211,5.59524643343648,86.2579073958259,1.85015341158689
"JORDANMATTHEWS","Jordan Matthews","WR","PHI",146,118.07938034188,65,87.9910594708051,NA,103.2,106.5,69.3,NA,92.15,87.9,78.9,94.3,89.5,89.9,84,36.9,108.7,NA,74,85.8905011655012,87.9910594708051,-34.6922125940986,18.4836278328859,18.8341241041157,6.10939804630683,83.7568478712992,4.23421159950595
"ZACHMILLER","Zach Miller","TE","SEA",147,217.5,28,61.4928808444612,145.22,72.2,45.1,45,NA,31.185,67.2,63.5,61.4,63,40,64,60.4,77.3,NA,56.5,63.4195952380952,61.4928808444612,-35.789194919258,26.5,26.7440469626338,7.93239046458963,61.3963197360582,0.0965611084029447
"ZACHMILLER","Zach Miller","TE","SEA",147,217.5,28,61.4928808444612,145.22,72.2,45.1,45,NA,31.185,67.2,63.5,61.4,63,40,64,60.4,77.3,NA,56.5,63.4195952380952,61.4928808444612,-35.789194919258,26.5,26.7440469626338,7.93239046458963,60.8499381113255,0.642942733135698
"MYCHALRIVERA","Mychal Rivera","TE","OAK",149,181,30,61.2997586276553,NA,71.7,75,59.4,NA,67.79,72,59.5,40.4,56,50.7,64,39,70.9,NA,55.6,61.4806043956044,61.2997586276553,-35.9823171360639,12,11.7214172810681,4.55138880330792,58.2423040403475,3.05745458730779
