"name","name_ffc","pos","team_ffc","mean","sd","freq","mad","median"
"NICKNOVAK","Nick Novak","K","SD",137.023255813953,7.2419963841407,0.280130293159609,7.2419963841407,132
"MATTPRATER","Matt Prater","K","DET",137.36866359447,7.97232101538934,0.706840390879479,7.97232101538934,131
"JUSTINTUCKER","Justin Tucker","K","BAL",137.655172413793,5.99004479154993,0.850162866449511,5.9304,136
"MICHAELFLOYD","Michael Floyd","WR","ARI",137.766666666667,11.0873121909736,0.586319218241042,6.6717,144
"PHILADELPHIAEAGLES","Philadelphia ","DEF","PHI",138.228915662651,4.73625680406545,0.54071661237785,2.9652,136
"JOEFLACCO","Joe Flacco","QB","BAL",138.479166666667,12.29974682381,0.312703583061889,8.8956,143
"ANDREWILLIAMS","Andre Williams","RB","NYG",138.714285714286,5.94329465219009,0.0912052117263844,5.1891,138
"CHARLESSIMS","Charles Sims","RB","TB",138.75,6.14817045957576,0.0521172638436482,6.14817045957576,141
"COLINKAEPERNICK","Colin Kaepernick","QB","SF",139.171428571429,9.95201738862627,0.228013029315961,5.9304,143
"MASONCROSBY","Mason Crosby","K","GB",139.28990228013,5.95165674113315,1,4.4478,137
"DAVIDJOHNSON","David Johnson","RB","ARI",139.36690647482,7.80667113908344,0.452768729641694,7.80667113908344,142
"NEWENGLANDPATRIOTS","NewEngland ","DEF","NE",140.5,8.87796045374059,0.0390879478827362,12.6021,140.5
"CODYLATIMER","Cody Latimer","WR","DEN",141,0,0.0195439739413681,0,141
"KANSASCITYCHIEFS","KansasCity ","DEF","KC",141.21935483871,5.08022773768838,0.504885993485342,5.08022773768838,141
"CONNORBARTH","Connor Barth","K","DEN",141.709302325581,5.82968061891825,0.560260586319218,5.1891,144.5
"GREGZUERLEIN","Greg Zuerlein","K","STL",141.928571428571,4.5941071064811,0.0912052117263844,2.9652,142
"DORIALGREENBECKHAM","Dorial Green-Beckham","WR","TEN",142.428571428571,6.24763691590405,0.0456026058631922,8.8956,139
"MATTBRYANT","Matt Bryant","K","ATL",142.632653061224,5.17835136413624,0.798045602605863,2.9652,145
"CAROLINAPANTHERS","Carolina ","DEF","CAR",142.790055248619,8.3479944695476,0.58957654723127,8.3479944695476,149
"CLEVELANDBROWNS","Cleveland ","DEF","CLE",143,0,0.0456026058631922,0,143
"MATTJONES","Matt Jones","RB","WAS",143,0,0.283387622149837,0,143
"KENNYSTILLS","Kenny Stills","WR","MIA",144,0,0.00651465798045603,0,144
"BLAIRWALSH","Blair Walsh","K","MIN",144.117647058824,2.17094736871218,0.110749185667752,2.9652,144
"SEBASTIANJANIKOWSKI","Sebastian Janikowski","K","OAK",147.12389380531,0.803260580416199,0.368078175895765,0.803260580416199,147
"MICHAELCRABTREE","Michael Crabtree","WR","OAK",147.222222222222,1.92676368573149,0.0586319218241042,1.92676368573149,148
"MINNESOTAVIKINGS","Minnesota ","DEF","MIN",149.584158415842,1.04179966147694,0.328990228013029,1.04179966147694,150
"MARCUSMARIOTA","Marcus Mariota","QB","TEN",150,0,0.0195439739413681,0,150
