"name","pos","sourceName","name_yahoo","team_yahoo","positionRank","overallRank","passYds","passTds","passInt","rushAtt","rushYds","rushTds","rec","recTgt","recYds","recTds","returnTds","twoPts","fumbles","dstSack","dstSafety","dstInt","dstFumlRec","dstBlk","dstTd","fg","fg2029","fg3039","fg4049","fg50","points"
"KENNARDBACKMAN","TE","yahoo","Kennard Backman","GB",87,495,0,0,0,0,0,0,1.8,2.5,20.3,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31
"ERICWEEMS","WR","yahoo","Eric Weems","ATL",165,496,0,0,0,0,0,0,1.8,2.8,24.5,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3
"JAKESTONEBURNER","TE","yahoo","Jake Stoneburner","MIA",88,497,0,0,0,0,0,0,1.9,2.7,21.4,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15
"TREYBURTON","TE","yahoo","Trey Burton","PHI",89,498,0,0,0,0,0,0,1.8,2.6,20.1,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13
"SEYIAJIROTUTU","WR","yahoo","Seyi Ajirotutu","PHI",166,499,0,0,0,0,0,0,1.6,2.6,20.6,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94
"WESSAXTON","TE","yahoo","Wes Saxton","NYJ",90,500,0,0,0,0,0,0,1.7,2.5,20,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76
"TREMCBRIDE","WR","yahoo","Tre McBride","TEN",167,501,0,0,0,0,0,0,1.5,2.4,19.7,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75
"CAMERONBRATE","TE","yahoo","Cameron Brate","TB",91,502,0,0,0,0,0,0,1.8,2.6,20.2,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75
"CHASEFORD","TE","yahoo","Chase Ford","MIN",92,503,0,0,0,0,0,0,1.7,2.4,19.5,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72
"CJUZOMAH","TE","yahoo","C.J. Uzomah","CIN",93,504,0,0,0,0,0,0,1.7,2.4,19.5,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7
"CHRISOWUSU","WR","yahoo","Chris Owusu","NYJ",168,505,0,0,0,0,0,0,1.3,2,15.6,0.1,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66
"BRANDONWILLIAMS","TE","yahoo","Brandon Williams","CAR",94,506,0,0,0,0,0,0,1.6,2.4,17.9,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66
"SHAUNDRAUGHN","RB","yahoo","Shaun Draughn","CLE",133,507,0,0,0,4.5,17.8,0.2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62
"BROCKOSWEILER","QB","yahoo","Brock Osweiler","DEN",49,508,19.9,0.1,0.1,2.3,7,0.1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56
"KEVINNORWOOD","WR","yahoo","Kevin Norwood","CAR",169,509,0,0,0,0,0,0,1.4,2.4,18.8,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56
"ANTHONYMCCOY","TE","yahoo","Anthony McCoy","SEA",95,510,0,0,0,0,0,0,1.4,2.1,15.9,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54
"JORDANTODMAN","RB","yahoo","Jordan Todman","CAR",134,511,0,0,0,4.5,17.6,0.1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43
"MARIOALFORD","WR","yahoo","Mario Alford","CIN",170,512,0,0,0,0,0,0,1.4,2.4,18.5,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43
"HENRYHYNOSKI","RB","yahoo","Henry Hynoski","NYG",135,513,0,0,0,4.2,13.4,0.2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41
"THOMASRAWLS","RB","yahoo","Thomas Rawls","SEA",136,514,0,0,0,4.5,17.6,0.1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38
"EJBIBBS","TE","yahoo","E.J. Bibbs","CLE",96,515,0,0,0,0,0,0,1.5,2.3,16.7,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27
"MATTHEWMULLIGAN","TE","yahoo","Matthew Mulligan","BUF",97,516,0,0,0,0,0,0,1.4,2.2,16.1,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27
"MARQUISEGOODWIN","WR","yahoo","Marquise Goodwin","BUF",171,517,0,0,0,0,0,0,1.2,2.2,16.5,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18
"MARCUSEASLEY","WR","yahoo","Marcus Easley","BUF",172,518,0,0,0,0,0,0,1.2,2.2,16.1,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14
"MIKEJAMES","RB","yahoo","Mike James","TB",137,519,0,0,0,3.8,14.6,0.1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"COREYGRANT","RB","yahoo","Corey Grant","JAC",138,520,0,0,0,3.7,14.3,0.1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89
"MATTHASSELBECK","QB","yahoo","Matt Hasselbeck","IND",50,521,23.2,0.2,0.1,0.1,0.2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55
"RICHARDGORDON","TE","yahoo","Richard Gordon","KC",98,522,0,0,0,0,0,0,0.9,1.3,10.3,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45
"KENJONBARNER","RB","yahoo","Kenjon Barner","PHI",139,523,0,0,0,2.3,9.1,0.1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37
"DEMETRIUSHARRIS","TE","yahoo","Demetrius Harris","KC",99,524,0,0,0,0,0,0,0.9,1.2,9.7,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37
"SCOTTTOLZIEN","QB","yahoo","Scott Tolzien","GB",51,525,20.1,0.2,0.1,0.2,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31
"LUKEMCCOWN","QB","yahoo","Luke McCown","NO",52,526,21.4,0.1,0.1,0.2,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31
"CEDRICPEERMAN","RB","yahoo","Cedric Peerman","CIN",140,527,0,0,0,2.3,9,0.1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3
"DANORLOVSKY","QB","yahoo","Dan Orlovsky","DET",53,528,21.3,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28
"KELLENCLEMENS","QB","yahoo","Kellen Clemens","SD",54,529,21.1,0.1,0.1,0.1,0.3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26
"MATTMOORE","QB","yahoo","Matt Moore","MIA",55,530,20.7,0.1,0.1,0.1,0.3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25
"MIKEGLENNON","QB","yahoo","Mike Glennon","TB",56,531,21.9,0.1,0.1,0.1,0.2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23
"JIMMYGAROPPOLO","QB","yahoo","Jimmy Garoppolo","NE",57,532,18.9,0.1,0.1,0.1,0.3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22
"TARVARISJACKSON","QB","yahoo","Tarvaris Jackson","SEA",58,533,17.6,0.1,0.1,0.1,0.4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19
"RYANNASSIB","QB","yahoo","Ryan Nassib","NYG",59,534,20.2,0.1,0.1,0.1,0.3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18
"MATTSCHAUB","QB","yahoo","Matt Schaub","BAL",60,535,19.5,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15
"SHAUNHILL","QB","yahoo","Shaun Hill","MIN",61,536,19.9,0.1,0.1,0.1,0.3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13
"JARRYDHAYNE","RB","yahoo","Jarryd Hayne","SF",141,537,0,0,0,2.1,8.1,0.1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12
"SEANRENFREE","QB","yahoo","Sean Renfree","ATL",62,538,19.1,0.1,0.1,0.1,0.3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11
"CHADHENNE","QB","yahoo","Chad Henne","JAC",63,539,19.1,0.1,0.1,0.1,0.3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07
"MATTMCGLOIN","QB","yahoo","Matt McGloin","OAK",64,540,20.2,0.1,0.1,0.1,0.2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06
"TREYWILLIAMS","RB","yahoo","Trey Williams","WAS",142,541,0,0,0,1.9,7.2,0.1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05
"ZACHMETTENBERGER","QB","yahoo","Zach Mettenberger","TEN",65,542,19.3,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03
"NICJACOBS","TE","yahoo","Nic Jacobs","JAC",100,543,0,0,0,0,0,0,0.7,1,7.6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02
"AJMCCARRON","QB","yahoo","AJ McCarron","CIN",66,544,16.2,0.1,0.1,0.1,0.3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9
"BRYCEPETTY","QB","yahoo","Bryce Petty","NYJ",67,545,4.7,0,0,0,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26
"DUSTINVAUGHAN","QB","yahoo","Dustin Vaughan","DAL",68,546,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"RICKYSTANZI","QB","yahoo","Ricky Stanzi","NYG",69,547,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CHARLIEWHITEHURST","QB","yahoo","Charlie Whitehurst","TEN",70,548,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"SEANMANNION","QB","yahoo","Sean Mannion","STL",71,549,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"GARRETTGRAYSON","QB","yahoo","Garrett Grayson","NO",72,550,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CHASERETTIG","QB","yahoo","Chase Rettig","SD",73,551,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"SETHLOBATO","QB","yahoo","Seth Lobato","TB",74,552,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KEITHWENNING","QB","yahoo","Keith Wenning","CIN",75,553,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"DAVIDFALES","QB","yahoo","David Fales","CHI",76,554,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"TAJHBOYD","QB","yahoo","Tajh Boyd","PIT",77,555,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"GARRETTGILBERT","QB","yahoo","Garrett Gilbert","DET",78,556,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"STEPHENMORRIS","QB","yahoo","Stephen Morris","JAC",79,557,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BRYNRENNER","QB","yahoo","Bryn Renner","BAL",80,558,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CONNORSHAW","QB","yahoo","Connor Shaw","CLE",81,559,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"TREVORSIEMIAN","QB","yahoo","Trevor Siemian","DEN",82,560,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"DEVINGARDNER","QB","yahoo","Devin Gardner","PIT",83,561,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CODYFAJARDO","QB","yahoo","Cody Fajardo","OAK",84,562,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"JERRYLOVELOCKE","QB","yahoo","Jerry Lovelocke","BAL",85,563,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"JAMEILLSHOWERS","QB","yahoo","Jameill Showers","DAL",86,564,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"PHILLIPSIMS","QB","yahoo","Phillip Sims","ARZ",87,565,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"HUTSONMASON","QB","yahoo","Hutson Mason","WAS",88,566,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"JAKEHEAPS","QB","yahoo","Jake Heaps","NYJ",89,567,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"ANTHONYBOONE","QB","yahoo","Anthony Boone","DET",90,568,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CONNORHALLIDAY","QB","yahoo","Connor Halliday","WAS",91,569,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"SHANECARDEN","QB","yahoo","Shane Carden","CHI",92,570,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"COLESTOUDT","QB","yahoo","Cole Stoudt","SD",93,571,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"TYLERMURPHY","QB","yahoo","Tyler Murphy","PIT",94,572,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BRYANBENNETT","QB","yahoo","Bryan Bennett","IND",95,573,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"DYLANTHOMPSON","QB","yahoo","Dylan Thompson","SF",96,574,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"JAKEWATERS","QB","yahoo","Jake Waters","SEA",97,575,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"TAYLORHEINICKE","QB","yahoo","Taylor Heinicke","MIN",98,576,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BRETTHUNDLEY","QB","yahoo","Brett Hundley","GB",99,577,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"TOMSAVAGE","QB","yahoo","Tom Savage","HOU",100,578,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"MATTBLANCHARD","QB","yahoo","Matt Blanchard","GB",101,579,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KELLENMOORE","QB","yahoo","Kellen Moore","DET",102,580,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AUSTINDAVIS","QB","yahoo","Austin Davis","STL",103,581,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"TIMTEBOW","QB","yahoo","Tim Tebow","PHI",104,582,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"ALEXTANNEY","QB","yahoo","Alex Tanney","TEN",105,583,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"MATTFLYNN","QB","yahoo","Matt Flynn","NYJ",106,584,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"JOSHFREEMAN","QB","yahoo","Josh Freeman","MIA",107,585,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"MATTSIMMS","QB","yahoo","Matt Simms","BUF",108,586,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"GJKINNE","QB","yahoo","G.J. Kinne","PHI",109,587,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"JOEWEBB","QB","yahoo","Joe Webb","CAR",110,588,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"THADDEUSLEWIS","QB","yahoo","Thaddeus Lewis","CLE",111,589,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"RJARCHER","QB","yahoo","R.J. Archer","SEA",112,590,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"MATTCASSEL","QB","yahoo","Matt Cassel","BUF",113,591,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"MIKEKAFKA","QB","yahoo","Mike Kafka","MIN",114,592,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CHANDLERHARNISH","QB","yahoo","Chandler Harnish","ARZ",115,593,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"RYANLINDLEY","QB","yahoo","Ryan Lindley","NE",116,594,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BRUCEGRADKOWSKI","QB","yahoo","Bruce Gradkowski","PIT",117,595,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"MATTBARKLEY","QB","yahoo","Matt Barkley","ARZ",118,596,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"MCLEODBETHELTHOMPSON","QB","yahoo","McLeod Bethel-Thompson","MIA",119,597,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"JOSHJOHNSON","QB","yahoo","Josh Johnson","NYJ",120,598,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"REXGROSSMAN","QB","yahoo","Rex Grossman","ATL",121,599,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"TJYATES","QB","yahoo","T.J. Yates","ATL",122,600,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"PATDEVLIN","QB","yahoo","Pat Devlin","CLE",123,601,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"JASONCAMPBELL","QB","yahoo","Jason Campbell","CIN",124,602,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"LOGANTHOMAS","QB","yahoo","Logan Thomas","ARZ",125,603,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"TYLERBRAY","QB","yahoo","Tyler Bray","KC",126,604,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"JEFFTUEL","QB","yahoo","Jeff Tuel","JAC",127,605,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BRADSORENSEN","QB","yahoo","Brad Sorensen","SD",128,606,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"LANDRYJONES","QB","yahoo","Landry Jones","PIT",129,607,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KYLEORTON","QB","yahoo","Kyle Orton","BUF",130,608,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"ZACDYSERT","QB","yahoo","Zac Dysert","CHI",131,609,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BJDANIELS","QB","yahoo","B.J. Daniels","SEA",132,610,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"RYANGRIFFIN","QB","yahoo","Ryan Griffin","NO",133,611,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CHRISTIANPONDER","QB","yahoo","Christian Ponder","OAK",134,612,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AARONMURRAY","QB","yahoo","Aaron Murray","KC",135,613,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KEVINMONANGAI","RB","yahoo","Kevin Monangai","PHI",143,614,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"TERRELLWATSON","RB","yahoo","Terrell Watson","CIN",144,615,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"DEMITRIUSBRONSON","RB","yahoo","Demitrius Bronson","MIA",145,616,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"COREYKNOX","RB","yahoo","Corey Knox","BUF",146,617,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"GLENNWINSTON","RB","yahoo","Glenn Winston","CLE",147,618,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"RICKYSEALE","RB","yahoo","Ricky Seale","BUF",148,619,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BRAYLONHEARD","RB","yahoo","Braylon Heard","PIT",149,620,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BRONSONHILL","RB","yahoo","Bronson Hill","BUF",150,621,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"TONYCREECY","RB","yahoo","Tony Creecy","NE",151,622,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"JAWONCHISHOLM","RB","yahoo","Jawon Chisholm","PIT",152,623,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"DESMONDMARTIN","RB","yahoo","Desmond Martin","DET",153,624,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"ALONZOHARRIS","RB","yahoo","Alonzo Harris","GB",154,625,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"TERRENCEMAGEE","RB","yahoo","Terrence Magee","BAL",155,626,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"GUSJOHNSON","RB","yahoo","Gus Johnson","DAL",156,627,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"MACKBROWN","RB","yahoo","Mack Brown","WAS",157,628,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"JOHNCROCKETT","RB","yahoo","John Crockett","GB",158,629,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"SENORISEPERRY","RB","yahoo","Senorise Perry","CHI",159,630,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AKEEMHUNT","RB","yahoo","Akeem Hunt","NYG",160,631,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"RASHEEDWILLIAMS","RB","yahoo","Rasheed Williams","DET",161,632,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
